pwsid,arsenic
PA4180067,0
PA4180069,0
PA4180070,0
PA4180071,.00033333336
PA4180802,0
PA4180825,0
PA4180831,0
PA4190008,0
PA4190011,.0040923078
PA4190012,.00073000003
PA4190013,0
PA4190014,0
PA4190015,0
PA4190016,0
PA4190017,0
PA4190019,.000062899999
PA4190020,0
PA4190021,0
PA4190026,0
PA4190285,.00024666666
PA4190286,0
PA4190289,0
PA4190296,.0025313608
PA4190298,0
PA4190316,0
PA4190326,.0001926
PA4190360,0
PA4190370,.0011199999
PA4190398,0
PA4190812,0
PA4190825,.0018580001
PA4190840,.00015714286
PA4190871,0
PA4190876,0
PA4190889,.00010580001
PA4190892,0
PA4190901,0
PA4190905,.00044333332
PA4190906,0
PA4190911,0
PA4190999,0
PA4290003,.00020000001
PA4290004,0
PA4290005,0
PA4290331,0
PA4290344,.0023456791
PA4290345,0
PA4290808,.0057353848
PA4290818,.0024816666
PA4290825,0
PA4290830,0
PA4310011,0
PA4310012,0
PA4310014,0
PA4310015,.00017762501
PA4310016,.000027666667
PA4310017,0
PA4310019,0
PA4310021,0
PA4310022,0
PA4310023,.0059954999
PA4310025,.00071666669
PA4310026,0
PA4310027,0
PA4310028,0
PA4310030,0
PA4310031,0
PA4310032,0
PA4310038,.000046599998
PA4310050,.000107
PA4310298,0
PA4310309,0
PA4310323,0
PA4310326,0
PA4310331,0
PA4310333,0
PA4340001,0
PA4340002,0
PA4340003,0
PA4340005,0
PA4340006,0
PA4340007,0
PA4340008,.00021894737
PA4340009,.000094000003
PA4340010,0
PA4340011,.0024666665
PA4340016,0
PA4340017,0
PA4340018,0
PA4340019,0
PA4340305,0
PA4340307,.000658
PA4340308,0
PA4340311,0
PA4340321,0
PA4340336,0
PA4340801,0
PA4340805,0
PA4340819,0
PA4410002,.000204
PA4410005,0
PA4410007,0
PA4410010,0
PA4410011,.00016933335
PA4410016,.00047266652
PA4410019,.0062312819
PA4410020,.000096100004
PA4410025,.000055799999
PA4410027,.000055100001
PA4410030,.000064200001
PA4410031,0
PA4410033,0
PA4410034,.0094285188
PA4410035,0
PA4410152,.00016666668
PA4410153,.000080999998
PA4410154,.00025400001
PA4410156,0
PA4410160,0
PA4410161,.000022099999
PA4410164,.0007106
PA4410165,.000095238101
PA4410166,.000085200001
PA4410169,.000044
PA4410171,.0040799999
PA4410173,0
PA4410174,0
PA4410175,0
PA4410176,.00011764706
PA4410178,0
PA4410179,0
PA4410180,0
PA4410182,0
PA4410187,0
PA4410303,0
PA4410315,0
PA4410318,0
PA4410400,0
PA4410401,0
PA4410402,0
PA4410407,0
PA4410411,0
PA4410415,.000228
PA4410801,0
PA4410805,0
PA4410809,0
PA4410857,0
PA4410865,0
PA4410867,.0018300001
PA4410871,0
PA4410872,.00012
PA4410917,0
PA4410930,.00042
PA4410949,0
PA4410954,0
PA4410998,0
PA4410999,0
PA4411014,0
PA4411016,0
PA4440001,0
PA4440005,0
PA4440008,0
PA4440010,0
PA4440011,0
PA4440015,0
PA4440016,0
PA4440018,.0013433333
PA4440019,0
PA4440299,0
PA4440310,0
PA4440317,.000252
PA4440322,0
PA4440830,0
PA4470007,0
PA4470008,.0001796
PA4470009,0
PA4470012,0
PA4470015,0
PA4470301,0
PA4470314,0
PA4470315,.0011666667
PA4470817,0
PA4470826,0
PA4490004,0
PA4490007,0
PA4490011,.0020599999
PA4490016,0
PA4490018,0
PA4490019,0
PA4490020,.0021466666
PA4490021,0
PA4490023,0
PA4490024,0
PA4490025,0
PA4490027,0
PA4490298,0
PA4490300,0
PA4490304,0
PA4490309,.00023294118
PA4490330,0
PA4490340,0
PA4490803,.000029999999
PA4490826,0
PA4490865,0
PA4490867,0
PA4550005,.000053333333
PA4550006,0
PA4550008,.00232
PA4550009,.000076923083
PA4550011,0
PA4550012,0
PA4550013,0
PA4550014,.000036916666
PA4550015,0
PA4550016,0
PA4550018,.00013514285
PA4550019,.00012300001
PA4550022,0
PA4550024,0
PA4550025,0
PA4550028,.001428
PA4550320,0
PA4550329,.00066666672
PA4550347,0
PA4550800,0
PA4550825,0
PA4550852,.00012433332
PA4560001,0
PA4560002,0
PA4560003,0
PA4560004,0
PA4560006,0
PA4560007,0
PA4560009,0
PA4560011,0
PA4560012,0
PA4560013,.00020000001
PA4560016,0
PA4560019,0
PA4560020,.00031999999
PA4560021,0
PA4560024,0
PA4560025,0
PA4560028,0
PA4560029,0
PA4560030,0
PA4560031,.0023750002
PA4560032,0
PA4560033,0
PA4560034,0
PA4560035,0
PA4560036,0
PA4560037,0
PA4560038,0
PA4560040,0
PA4560041,0
PA4560042,0
PA4560044,0
PA4560045,0
PA4560047,0
PA4560048,0
PA4560049,0
PA4560050,0
PA4560052,0
PA4560053,0
PA4560054,0
PA4560056,0
PA4560299,0
PA4560305,0
PA4560327,0
PA4560341,0
PA4560342,.00030000001
PA4560353,.00073999999
PA4560374,0
PA4560383,0
PA4560387,0
PA4560388,0
PA4560815,0
PA4560823,0
PA4600003,0
PA4600004,0
PA4600005,.0031699999
PA4600009,0
PA4600010,.0000774
PA4600012,0
PA4600304,.016249999
PA4600824,0
PA4600827,0
PA4600871,0
PA4600874,0
PA5020003,0
PA5020006,.000023529412
PA5020008,0
PA5020009,.00033333336
PA5020010,0
PA5020011,0
PA5020019,0
PA5020025,0
PA5020036,0
PA5020038,0
PA5020039,0
PA5020043,.00013333333
PA5020045,0
PA5020050,0
PA5020052,0
PA5020053,0
PA5020055,0
PA5020056,0
PA5020108,0
PA5020803,0
PA5020886,0
PA5020933,0
PA5030002,0
PA5030004,0
PA5030005,0
PA5030006,0
PA5030008,0
PA5030011,.000028571429
PA5030012,.0012666667
PA5030016,0
PA5030019,0
PA5030021,0
PA5030022,0
PA5030027,0
PA5030034,0
PA5030037,0
PA5030043,0
PA5030047,0
PA5030834,0
PA5040002,0
PA5040006,0
PA5040007,0
PA5040008,0
PA5040009,0
PA5040011,0
PA5040012,.000062500003
PA5040018,.0016000001
PA5040019,0
PA5040021,0
PA5040026,0
PA5040027,0
PA5040028,0
PA5040035,0
PA5040036,0
PA5040038,0
PA5040039,0
PA5040048,0
PA5040049,0
PA5040050,0
PA5040051,0
PA5040055,0
PA5040056,0
PA5040059,0
PA5040063,0
PA5040078,0
PA5040300,.000155
PA5040303,.00031
PA5040315,0
PA5040326,0
PA5040328,0
PA5040371,0
PA5040388,0
PA5040389,0
PA5040808,0
PA5040814,0
PA5040846,0
PA5040847,0
PA5040851,0
PA5040852,0
PA5100004,.00044285716
PA5100008,0
PA5100009,0
PA5100010,0
PA5100011,0
PA5100012,0
PA5100015,0
PA5100016,0
PA5100017,0
PA5100018,0
PA5100021,0
PA5100025,0
PA5100026,0
PA5100029,0
PA5100036,0
PA5100037,0
PA5100040,.00018333334
PA5100042,0
PA5100043,0
PA5100045,0
PA5100047,0
PA5100049,0
PA5100050,0
PA5100054,0
PA5100055,.0010454545
PA5100062,0
PA5100063,0
PA5100069,0
PA5100071,0
PA5100079,0
PA5100080,0
PA5100081,0
PA5100084,0
PA5100087,0
PA5100088,0
PA5100099,0
PA5100104,0
PA5100105,0
PA5100120,0
PA5100121,0
PA5100122,0
PA5100125,0
PA5100126,0
PA5100127,0
PA5100130,0
PA5100132,0
PA5100133,0
PA5100136,0
PA5100140,0
PA5100142,0
PA5100143,.00040000002
PA5100144,0
PA5100145,0
PA5100316,0
PA5100320,0
PA5100324,0
PA5100349,0
PA5100368,0
PA5100375,0
PA5100377,0
PA5100378,0
PA5100381,.000077999997
PA5100386,0
PA5100393,0
PA5100405,0
PA5100412,0
PA5100418,0
PA5100421,0
PA5100424,0
PA5100426,0
PA5100433,0
PA5100439,0
PA5100445,0
PA5100446,0
PA5100802,0
PA5100804,0
PA5100807,.000026
PA5100821,0
PA5100831,0
PA5100869,.00016666668
PA5100926,0
PA5100944,0
PA5100960,0
PA5100974,0
PA5100975,.00085714291
PA5100976,0
PA5100977,0
PA5100982,0
PA5100988,0
PA5101010,0
PA5101016,0
PA5101025,0
PA5101026,0
PA5101031,0
PA5101035,.0023999999
PA5101049,.0010545454
PA5260004,0
PA5260005,0
PA5260007,0
PA5260009,0
PA5260011,0
PA5260013,0
PA5260014,0
PA5260017,0
PA5260019,0
PA5260027,0
PA5260032,0
PA5260036,0
PA5260037,0
PA5260038,0
PA5260042,0
PA5260043,0
PA5260045,0
PA5260048,0
PA5260307,0
PA5260815,0
PA5300005,0
PA5300007,0
PA5300012,0
PA5300017,0
PA5300018,0
PA5300305,.0040000002
PA5300323,0
PA5300819,0
PA5300832,0
PA5320001,.001225
PA5320006,0
PA5320007,0
PA5320009,0
PA5320010,0
PA5320011,0
PA5320012,0
PA5320013,0
PA5320014,0
PA5320015,0
PA5320016,0
PA5320017,0
PA5320024,0
PA5320025,0
PA5320026,0
PA5320027,0
PA5320029,0
PA5320034,0
PA5320038,.00012500001
PA5320040,0
PA5320041,0
PA5320042,0
PA5320095,0
PA5320097,0
PA5320098,0
PA5320100,0
PA5320101,0
PA5320102,0
PA5320109,.0025666666
PA5320301,0
PA5320302,0
PA5320303,0
PA5320304,0
PA5320306,0
PA5320308,0
PA5320309,0
PA5320310,0
PA5320311,0
PA5320332,0
PA5320348,0
PA5320365,0
PA5320382,0
PA5320384,0
PA5320802,0
PA5630003,0
PA5630036,0
PA5630039,.0000244
PA5630040,0
PA5630041,0
PA5630045,0
PA5630050,0
PA5630057,0
PA5630313,.00023333333
PA5630325,0
PA5630368,0
PA5630836,0
PA5630838,0
PA5650012,.000082375002
PA5650017,.000037666669
PA5650021,.000095800002
PA5650026,0
PA5650031,0
PA5650032,0
PA5650036,0
PA5650037,0
PA5650042,0
PA5650049,0
PA5650053,0
PA5650056,0
PA5650060,0
PA5650067,0
PA5650068,0
PA5650069,0
PA5650070,0
PA5650080,0
PA5650095,0
PA5650098,.0001086
PA5650108,0
PA5650310,0
PA5650351,.000045111112
PA5650356,0
PA5650390,0
PA5650847,0
PA5650884,0
PA5656493,0
PA6120001,.00016000001
PA6120002,0
PA6160001,0
PA6160003,0
PA6160004,0
PA6160005,0
PA6160010,0
PA6160011,0
PA6160013,0
PA6160020,0
PA6160021,0
PA6160026,0
PA6160027,0
PA6160030,0
PA6160039,0
PA6160861,0
PA6160872,0
PA6160881,0
PA6160895,0
PA6170001,0
PA6170003,0
PA6170004,.00069422222
PA6170008,0
PA6170010,0
PA6170013,0
PA6170016,.00022142858
PA6170018,0
PA6170023,0
PA6170025,0
PA6170036,0
PA6170038,0
PA6170040,0
PA6170041,0
PA6170044,0
PA6170045,0
PA6170048,.000046153848
PA6170052,0
PA6170307,0
PA6170313,0
PA6170320,0
PA6170333,0
PA6170345,0
PA6170851,0
PA6200002,.000091228067
PA6200004,0
PA6200006,0
PA6200008,0
PA6200010,.00050000002
PA6200012,0
PA6200013,.0024999999
PA6200014,0
PA6200015,.002227193
PA6200017,0
PA6200018,.0017705882
PA6200019,0
PA6200020,0
PA6200023,.0039671874
PA6200027,0
PA6200028,0
PA6200031,.001817
PA6200033,0
PA6200035,0
PA6200036,0
PA6200037,.00080000004
PA6200039,.00018363637
PA6200040,.00040000002
PA6200043,.00077586208
PA6200044,0
PA6200046,.0003475
PA6200049,0
PA6200050,.001485
PA6200051,0
PA6200052,0
PA6200053,0
PA6200054,.00088458334
PA6200062,0
PA6200063,0
PA6200065,.0033333334
PA6200066,0
PA6200067,.00057999999
PA6200071,0
PA6200073,0
PA6200074,0
PA6200076,.0021877419
PA6200078,0
PA6200079,.00205
PA6200080,0
PA6200307,0
PA6200309,0
PA6200310,0
PA6200312,0
PA6200315,0
PA6200320,0
PA6200365,0
PA6200368,0
PA6200369,0
PA6200804,0
PA6200939,0
PA6200964,.00015714286
PA6201059,0
PA6201069,0
PA6201092,0
PA6201123,0
PA6201130,0
PA6201141,0
PA6201170,0
PA6201174,0
PA6201175,0
PA6201182,0
PA6201192,0
PA6201206,0
PA6201207,0
PA6201234,0
PA6240005,0
PA6240006,0
PA6240007,0
PA6240008,0
PA6240012,0
PA6240016,0
PA6240020,0
PA6240304,.0033
PA6250004,0
PA6250005,0
PA6250007,0
PA6250008,0
PA6250012,0
PA6250014,0
PA6250015,0
PA6250017,0
PA6250018,0
PA6250019,0
PA6250020,0
PA6250021,.002996
PA6250022,0
PA6250023,0
PA6250028,.00011
PA6250035,0
PA6250038,0
PA6250040,0
PA6250042,0
PA6250044,0
PA6250045,0
PA6250046,0
PA6250048,0
PA6250049,0
PA6250053,0
PA6250055,0
PA6250056,0
PA6250058,0
PA6250061,0
PA6250064,0
PA6250065,.00095555553
PA6250067,0
PA6250072,0
PA6250074,0
PA6250075,0
PA6250076,0
PA6250077,0
PA6250084,0
PA6250085,0
PA6250089,0
PA6250090,.0031000001
PA6250092,.0029999998
PA6250093,0
PA6250094,.0053664222
PA6250095,0
PA6250097,0
PA6250303,0
PA6250307,0
PA6250311,.00050000002
PA6250312,0
PA6250315,.000245
PA6250321,.0036260001
PA6250322,.00043333333
PA6250323,0
PA6250340,.0013443243
PA6250392,0
PA6250804,0
PA6250825,0
PA6250826,0
PA6250856,0
PA6250880,.0010285714
PA6250968,0
PA6250986,0
PA6250988,.0080000004
PA6250990,0
PA6250991,0
PA6250999,0
PA6251001,0
PA6251005,0
PA6251016,0
PA6270001,0
PA6270002,0
PA6270005,0
PA6270008,0
PA6270834,0
PA6330002,0
PA6330004,0
PA6330007,0
PA6330008,0
PA6330010,0
PA6330011,.000043749998
PA6330012,0
PA6330014,0
PA6330312,0
PA6330313,0
PA6330342,0
PA6330352,.0000482
PA6330809,0
PA6330840,0
PA6330861,0
PA6330863,0
PA6370003,.00050000002
PA6370005,0
PA6370011,0
PA6370014,.00022
PA6370015,0
PA6370016,0
PA6370017,0
PA6370019,0
PA6370021,0
PA6370022,0
PA6370025,0
PA6370026,0
PA6370032,.00013999999
PA6370034,0
PA6370037,0
PA6370041,0
PA6370042,0
PA6370046,0
PA6370047,0
PA6370048,0
PA6370049,0
PA6370051,0
PA6370052,.00096666667
PA6370300,0
PA6370303,0
PA6370306,0
PA6370807,0
PA6370852,.0032713334
PA6370859,0
PA6370883,0
PA6370910,.00038350001
PA6370917,0
PA6370918,0
PA6370943,0
PA6370958,0
PA6370966,0
PA6370974,0
PA6420006,0
PA6420010,0
PA6420011,0
PA6420012,0
PA6420013,.00010779999
PA6420014,0
PA6420016,.00043333333
PA6420017,0
PA6420018,.0032375001
PA6420019,0
PA6420020,0
PA6420021,.000038999999
PA6420022,0
PA6420023,0
PA6420028,0
PA6420031,.00073750003
PA6420032,0
PA6420303,0
PA6420365,.0019622222
PA6420381,0
PA6420819,0
PA6420847,.00033666668
PA6430001,0
PA6430002,0
PA6430003,.00024000001
PA6430010,0
PA6430014,0
PA6430019,0
PA6430021,0
PA6430024,0
PA6430033,0
PA6430036,.0033833333
PA6430037,0
PA6430039,.0036911112
PA6430040,0
PA6430041,.001
PA6430042,0
PA6430043,0
PA6430046,0
PA6430047,0
PA6430049,0
PA6430052,0
PA6430054,.00025000001
PA6430056,0
PA6430057,0
PA6430059,.00040000002
PA6430060,0
PA6430062,0
PA6430063,.00061666669
PA6430064,0
PA6430065,0
PA6430068,0
PA6430070,0
PA6430072,0
PA6430073,0
PA6430074,0
PA6430078,0
PA6430300,0
PA6430307,.00096666667
PA6430819,.0045529413
PA6430820,.00011111112
PA6430824,0
PA6430858,.0018
PA6430893,.00026833333
PA6430897,0
PA6430964,0
PA6430999,0
PA6431011,0
PA6431042,0
PA6431052,0
PA6431065,0
PA6431068,0
PA6431078,.00008333334
PA6431084,.00051300001
PA6431090,.0020189474
PA6431093,0
PA6530001,0
PA6530005,0
PA6530006,.00007928571
PA6530007,.0055129412
PA6530009,.000091555557
PA6530010,.000052166666
PA6530011,.000074999996
PA6530013,.000052166666
PA6530015,0
PA6530860,.00017142858
PA6530863,.00013999999
PA6530878,0
PA6530892,.00014999999
PA6610002,0
PA6610004,0
PA6610009,0
PA6610010,0
PA6610014,0
PA6610016,0
PA6610017,0
PA6610019,0
PA6610020,0
PA6610023,0
PA6610028,.00080000004
PA6610029,0
PA6610031,0
PA6610032,0
PA6610033,0
PA6610036,0
PA6610038,0
PA6610045,0
PA6610046,0
PA6610322,0
PA6610325,0
PA6610342,0
PA6610345,0
PA6610346,.00027999998
PA6610353,0
PA6610354,0
PA6610355,0
PA6610812,0
PA6610832,0
PA6610852,0
PA6610858,0
PA6610859,0
PA6610875,.00032650001
PA6620005,.000064333333
PA6620007,0
PA6620019,0
PA6620020,0
PA6620021,.0021250001
PA6620028,0
PA6620029,.00057142862
PA6620031,0
PA6620032,0
PA6620034,0
PA6620036,.0010633803
PA6620038,0
PA6620039,.00028139999
PA6620043,.0013435715
PA6620300,0
PA6620319,.000032285716
PA6620323,.0041625001
PA6620325,0
PA6620371,0
PA6620822,0
PA6620826,0
PA6620830,0
PA6620833,.0053444118
PA7010001,0
PA7010002,0
PA7010003,.00055
PA7010005,0
PA7010006,0
PA7010007,0
PA7010011,.00031666667
PA7010012,0
PA7010014,.0017500001
PA7010017,.00031999999
PA7010019,.0016607143
PA7010020,.00063124998
PA7010021,0
PA7010022,0
PA7010023,0
PA7010024,.0057692309
PA7010025,0
PA7010028,0
PA7010029,.0020000001
PA7010030,0
PA7010031,0
PA7010032,0
PA7010033,0
PA7010034,0
PA7010035,.0001
PA7010036,0
PA7010038,.00024666666
PA7010039,.0024000001
PA7010041,0
PA7010043,0
PA7010044,.002572
PA7010046,0
PA7010048,0
PA7010051,0
PA7010052,0
PA7010053,.0031999999
PA7010055,0
PA7010056,0
PA7010057,.0019125
PA7010327,0
PA7010348,.0012222222
PA7010349,0
PA7010353,.0021818182
PA7010375,0
PA7010400,0
PA7010415,0
PA7010840,.000925
PA7010875,0
PA7010879,0
PA7010926,0
PA7010929,.00082857144
PA7010932,.0027045899
PA7010941,0
PA7010942,.0018651686
PA7010952,0
PA7010955,.00034
PA7010958,0
PA7010961,0
PA7010962,.0084261904
PA7010964,0
PA7010965,0
PA7010969,0
PA7010979,0
PA7010980,0
PA7010983,0
PA7010991,0
PA7010992,0
PA7010995,0
PA7010996,0
PA7011003,.0020399999
PA7011004,.010440028
PA7011005,.0049461536
PA7011006,.0019
PA7011024,0
PA7210001,0
PA7210002,0
PA7210003,0
PA7210010,0
PA7210013,0
PA7210022,0
PA7210027,0
PA7210028,0
PA7210029,0
PA7210034,.00078
PA7210037,0
PA7210039,0
PA7210041,0
PA7210043,0
PA7210046,0
PA7210048,0
PA7210049,0
PA7210050,0
PA7210053,0
PA7210054,0
PA7210056,.00030666668
PA7210057,0
PA7210058,0
PA7210059,0
PA7210060,0
PA7210061,0
PA7210063,0
PA7210065,0
PA7210066,0
PA7210068,.00042142859
PA7210301,0
PA7210304,0
PA7210312,0
PA7210318,0
PA7210322,0
PA7210323,0
PA7210329,0
PA7210330,0
PA7210331,0
PA7210333,0
PA7210341,0
PA7210344,0
PA7210348,0
PA7210820,0
PA7210838,0
PA7210847,0
PA7210859,0
PA7210861,0
PA7210943,0
PA7210946,0
PA7210952,0
PA7211012,0
PA7211015,0
PA7211021,0
PA7220001,.00040000002
PA7220002,.00025000001
PA7220003,0
PA7220004,0
PA7220005,0
PA7220006,0
PA7220007,0
PA7220009,.0016749999
PA7220015,0
PA7220016,.00080000004
PA7220017,0
PA7220019,0
PA7220020,.0085636368
PA7220022,0
PA7220024,0
PA7220025,0
PA7220029,.0012000001
PA7220034,.00034636364
PA7220036,0
PA7220037,9.2307691e-06
PA7220038,.00030000001
PA7220040,.0050764568
PA7220044,.00126
PA7220046,.00105
PA7220047,.00092000002
PA7220048,.00098333333
PA7220049,0
PA7220057,0
PA7220059,0
PA7220070,.001125
PA7220301,0
PA7220304,0
PA7220305,0
PA7220310,.00040000002
PA7220320,0
PA7220325,.0028016667
PA7220365,.0012783334
PA7220373,0
PA7220377,0
PA7220387,0
PA7220404,0
PA7220405,0
PA7220418,.00057500001
PA7220419,0
PA7220428,0
PA7220454,0
PA7220456,0
PA7220490,.0014375
PA7220491,.00026
PA7220503,.003176383
PA7220804,0
PA7220805,.0042000003
PA7220819,0
PA7220829,.000049999999
PA7220843,.0017433333
PA7220845,.0020999999
PA7220860,0
PA7220872,0
PA7220908,0
PA7220910,0
PA7220917,0
PA7220918,0
PA7220937,.0063225003
PA7220941,0
PA7220947,0
PA7220949,0
PA7220972,0
PA7226321,0
PA7280005,0
PA7280010,0
PA7280014,0
PA7280015,0
PA7280017,0
PA7280021,0
PA7280025,0
PA7280026,0
PA7280027,0
PA7280032,0
PA7280033,0
PA7280036,0
PA7280038,.00023846155
PA7280040,0
PA7280042,0
PA7280043,0
PA7280045,0
PA7280046,0
PA7280047,.0000275
PA7280053,0
PA7280054,0
PA7280055,0
PA7280058,0
PA7280060,0
PA7280061,0
PA7280062,0
PA7280063,0
PA7280064,0
PA7280066,0
PA7280070,0
PA7280071,0
PA7280074,0
PA7280322,0
PA7280330,0
PA7280333,0
PA7280345,0
PA7280346,0
PA7280369,0
PA7280383,0
PA7280810,0
PA7280815,0
PA7280846,0
PA7280886,0
PA7280902,0
PA7280903,0
PA7280904,0
PA7280917,0
PA7280918,0
PA7280927,0
PA7280933,0
PA7280940,0
PA7280948,0
PA7280952,0
PA7280954,0
PA7280955,0
PA7360001,0
PA7360002,0
PA7360003,0
PA7360004,0
PA7360005,0
PA7360006,0
PA7360007,0
PA7360010,0
PA7360014,0
PA7360015,0
PA7360016,.00080000004
PA7360017,.00050000002
PA7360019,0
PA7360020,0
PA7360021,0
PA7360023,0
PA7360024,0
PA7360025,0
PA7360029,0
PA7360031,0
PA7360032,0
PA7360038,0
PA7360039,0
PA7360045,0
PA7360047,0
PA7360048,0
PA7360050,0
PA7360051,0
PA7360052,0
PA7360053,0
PA7360054,0
PA7360055,0
PA7360056,0
PA7360057,0
PA7360058,0
PA7360061,.00031666667
PA7360063,0
PA7360064,0
PA7360068,0
PA7360069,0
PA7360072,0
PA7360074,0
PA7360075,0
PA7360076,0
PA7360077,0
PA7360078,0
PA7360079,0
PA7360080,0
PA7360081,0
PA7360083,0
PA7360087,0
PA7360090,0
PA7360091,0
PA7360092,0
PA7360094,0
PA7360096,0
PA7360098,0
PA7360099,0
PA7360100,0
PA7360101,0
PA7360103,0
PA7360104,0
PA7360108,0
PA7360109,0
PA7360110,0
PA7360112,0
PA7360113,.00099038461
PA7360114,0
PA7360117,0
PA7360118,0
PA7360119,.00078571431
PA7360120,0
PA7360121,0
PA7360122,0
PA7360123,0
PA7360124,.0012758621
PA7360126,0
PA7360127,0
PA7360128,0
PA7360132,0
PA7360135,0
PA7360136,0
PA7360138,0
PA7360140,0
PA7360141,.00046666668
PA7360143,0
PA7360155,0
PA7360156,0
PA7360157,0
PA7360158,0
PA7360161,0
PA7360164,0
PA7360166,0
PA7360167,0
PA7360170,0
PA7360172,0
PA7360176,0
PA7360177,0
PA7360178,0
PA7360182,0
PA7360183,0
PA7360184,0
PA7360313,0
PA7360320,.0015
PA7360322,0
PA7360324,0
PA7360342,0
PA7360345,.0011619048
PA7360347,0
PA7360350,.0014375
PA7360358,0
PA7360374,0
PA7360381,0
PA7360402,0
PA7360431,0
PA7360439,0
PA7360442,0
PA7360462,0
PA7360468,0
PA7360479,.0033750001
PA7360490,.00055
PA7360503,0
PA7360515,0
PA7360519,0
PA7360520,0
PA7360521,0
PA7360528,.00080000004
PA7360531,0
PA7360536,0
PA7360538,.00050000002
PA7360542,0
PA7360545,0
PA7360546,0
PA7360547,0
PA7360550,0
PA7360553,0
PA7360561,0
PA7360563,0
PA7360564,0
PA7360565,0
PA7360566,0
PA7360567,0
PA7360568,0
PA7360570,0
PA7360571,0
PA7360583,0
PA7360588,0
PA7360594,0
PA7360601,.0018666666
PA7360617,0
PA7360619,0
PA7360620,0
PA7360634,0
PA7360635,0
PA7360639,0
PA7360654,0
PA7360675,0
PA7360682,0
PA7360683,0
PA7360698,0
PA7360705,0
PA7360708,0
PA7360709,.00023076925
PA7360733,.001
PA7360757,0
PA7360775,0
PA7360777,0
PA7360778,0
PA7360779,0
PA7360780,0
PA7360783,0
PA7360785,0
PA7360790,0
PA7360795,0
PA7360796,0
PA7360813,0
PA7360822,0
PA7360827,0
PA7360864,0
PA7360872,0
PA7360875,0
PA7360880,0
PA7360885,0
PA7360931,0
PA7360933,0
PA7360941,0
PA7360942,0
PA7360945,0
PA7360946,0
PA7360947,0
PA7360948,0
PA7360949,0
PA7360967,0
PA7360973,0
PA7360974,0
PA7360975,0
PA7360976,0
PA7360978,0
PA7360984,0
PA7360988,0
PA7360990,0
PA7361002,0
PA7361003,0
PA7361007,0
PA7361010,0
PA7361014,0
PA7361016,0
PA7361024,0
PA7361030,0
PA7361031,0
PA7361034,0
PA7361035,0
PA7361039,0
PA7361041,.00126
PA7361042,0
PA7361044,0
PA7361047,0
PA7361053,0
PA7361059,0
PA7361063,0
PA7361066,0
PA7361067,0
PA7361068,0
PA7361072,0
PA7361076,0
PA7361084,0
PA7361091,0
PA7361093,0
PA7361101,0
PA7361104,0
PA7361105,0
PA7361107,0
PA7361108,0
PA7361110,0
PA7361111,0
PA7361112,0
PA7361114,0
PA7361334,0
PA7380001,0
PA7380002,0
PA7380004,.00266
PA7380005,0
PA7380008,0
PA7380009,0
PA7380010,0
PA7380012,0
PA7380014,0
PA7380016,.00072499999
PA7380018,0
PA7380019,.0037199999
PA7380022,0
PA7380023,0
PA7380024,.00074545457
PA7380025,.00042857142
PA7380026,0
PA7380027,0
PA7380028,0
PA7380029,.0030857143
PA7380031,.0005272727
PA7380032,0
PA7380033,0
PA7380034,.00119
PA7380035,.0018000001
PA7380039,0
PA7380040,0
PA7380045,0
PA7380051,0
PA7380324,0
PA7380327,0
PA7380357,0
PA7380363,0
PA7380379,0
PA7380380,0
PA7380415,0
PA7380422,0
PA7380430,0
PA7380431,0
PA7381001,.00050000002
PA7381014,0
PA7381023,0
PA7381056,0
PA7500003,0
PA7500006,.0063109244
PA7500008,0
PA7500009,.0066362
PA7500010,.0075128204
PA7500012,0
PA7500013,0
PA7500014,.0017118293
PA7500015,.0018
PA7500017,0
PA7500018,0
PA7500019,.0044302563
PA7500020,0
PA7500021,0
PA7500022,.00096129032
PA7500023,0
PA7500024,.0027999999
PA7500025,.006724074
PA7500026,.00059999997
PA7500028,0
PA7500029,0
PA7500030,.0050927121
PA7500031,0
PA7500032,.0050909091
PA7500034,0
PA7500035,.0041821427
PA7500036,0
PA7500037,.0022249999
PA7500039,0
PA7500040,0
PA7500301,0
PA7500307,0
PA7500308,0
PA7500312,.000226
PA7500316,.0033499999
PA7500320,0
PA7500330,.00068
PA7500331,0
PA7500356,0
PA7500359,0
PA7500365,0
PA7500366,0
PA7500836,.0025500001
PA7500839,.0055999998
PA7500868,0
PA7500874,0
PA7500879,.0098318178
PA7500880,0
PA7670003,0
PA7670005,0
PA7670006,0
PA7670008,0
PA7670009,0
PA7670017,0
PA7670021,0
PA7670022,0
PA7670024,0
PA7670025,.00096999999
PA7670026,0
PA7670027,.00063999998
PA7670028,0
PA7670034,0
PA7670036,.00066666672
PA7670037,0
PA7670038,0
PA7670040,.0014333334
PA7670041,0
PA7670051,0
PA7670061,.0011571428
PA7670062,0
PA7670066,0
PA7670067,0
PA7670070,0
PA7670071,0
PA7670072,.00029999999
PA7670073,0
PA7670076,0
PA7670080,0
PA7670082,0
PA7670086,0
PA7670088,0
PA7670094,0
PA7670096,0
PA7670097,0
PA7670098,0
PA7670100,0
PA7670101,.0011176472
PA7670102,0
PA7670105,0
PA7670106,0
PA7670107,0
PA7670108,0
PA7670110,0
PA7670111,0
PA7670112,0
PA7670113,0
PA7670114,0
PA7670119,0
PA7670121,0
PA7670122,.00082000002
PA7670124,0
PA7670125,0
PA7670128,.0058399998
