"","PWSID","VIOLATION_CATEGORY_CODE","VIOLATION_STATUS","diff_days","total_violations"
"658","AR0000160","TT","Resolved",30,11
"659","AR0000166","TT","Resolved",2897,31
"660","AR0000167","MCL","Resolved",29,7
"661","AR0000178","TT","Resolved",2592,225
"662","AR0000190","MCL","Resolved",91,17
"663","AR0000195","MCL","Resolved",29,6
"664","AR0000202","TT","Resolved",2410,2
"665","AR0000218","TT","Resolved",2470,5
"666","AR0000230","MCL","Resolved",91,35
"667","AR0000239","MCL","Resolved",91,24
"668","AR0000241","MCL","Resolved",90,7
"669","AR0000243","TT","Resolved",29,6
"670","AR0000259","TT","Resolved",3050,7
"671","AR0000263","TT","Resolved",1497,7
"672","AR0000265","TT","Resolved",2347,87
"673","AR0000271","MCL","Resolved",29,3
"674","AR0000283","MCL","Resolved",28,8
"675","AR0000289","MCL","Resolved",30,3
"676","AR0000290","TT","Resolved",2105,5
"677","AR0000294","MCL","Resolved",89,5
"678","AR0000298","MCL","Resolved",91,19
"679","AR0000301","MCL","Resolved",90,14
"680","AR0000307","MCL","Resolved",29,3
"681","AR0000309","MCL","Resolved",91,6
"682","AR0000314","MCL","Resolved",91,159
"683","AR0000318","MCL","Resolved",30,7
"684","AR0000327","TT","Resolved",30,7
"685","AR0000328","MCL","Resolved",91,21
"686","AR0000329","MCL","Resolved",91,8
"687","AR0000334","TT","Resolved",30,10
"688","AR0000354","TT","Resolved",1801,5
"689","AR0000360","MCL","Resolved",91,12
"690","AR0000366","MCL","Resolved",29,4
"691","AR0000377","TT","Resolved",1832,48
"692","AR0000379","TT","Resolved",1832,29
"693","AR0000384","MCL","Resolved",90,5
"694","AR0000385","TT","Resolved",1893,17
"695","AR0000388","TT","Resolved",948,3
"696","AR0000392","MCL","Archived",91,102
"697","AR0000414","TT","Resolved",3078,5
"698","AR0000416","MCL","Archived",29,4
"699","AR0000422","TT","Archived",30,2
"700","AR0000425","TT","Archived",29,2
"701","AR0000428","MCL","Resolved",29,3
"702","AR0000438","MCL","Resolved",30,5
"703","AR0000439","MCL","Resolved",91,27
"704","AR0000440","MCL","Resolved",89,5
"705","AR0000441","MCL","Resolved",91,20
"706","AR0000449","MCL","Resolved",91,48
"707","AR0000475","MCL","Resolved",27,3
"708","AR0000476","MCL","Resolved",29,4
"709","AR0000485","MCL","Resolved",91,7
"710","AR0000488","TT","Resolved",2166,28
"711","AR0000497","TT","Resolved",2044,4
"712","AR0000505","MCL","Archived",91,52
"713","AR0000508","TT","Resolved",2805,38
"714","AR0000513","MCL","Resolved",91,35
"715","AR0000516","TT","Resolved",2989,10
"716","AR0000517","MCL","Resolved",30,3
"717","AR0000518","TT","Resolved",2805,97
"718","AR0000519","TT","Resolved",2866,16
"719","AR0000526","MCL","Resolved",90,4
"720","AR0000530","TT","Resolved",1070,5
"721","AR0000531","MCL","Resolved",30,3
"722","AR0000535","MCL","Resolved",91,23
"723","AR0000539","MCL","Resolved",30,15
"724","AR0000540","TT","Resolved",2500,41
"725","AR0000544","MCL","Resolved",91,18
"726","AR0000546","MCL","Archived",91,48
"727","AR0000550","MCL","Resolved",91,11
"728","AR0000553","MCL","Resolved",29,3
"729","AR0000555","MCL","Resolved",30,4
"730","AR0000557","MCL","Resolved",91,107
"731","AR0000562","MCL","Resolved",90,4
"732","AR0000572","MCL","Resolved",90,11
"733","AR0000574","MCL","Resolved",91,41
"734","AR0000580","MCL","Resolved",30,19
"735","AR0000583","TT","Resolved",1648,32
"736","AR0000585","MCL","Archived",29,2
"737","AR0000596","TT","Resolved",1617,11
"738","AR0000600","MCL","Resolved",91,40
"739","AR0000601","TT","Resolved",30,9
"740","AR0000602","MCL","Archived",91,22
"741","AR0000603","MCL","Archived",91,72
"742","AR0000604","MCL","Resolved",91,15
"743","AR0000616","MCL","Resolved",91,43
"744","AR0000618","MCL","Resolved",30,3
"745","AR0000620","TT","Resolved",2866,27
"746","AR0000625","TT","Resolved",2135,48
"747","AR0000637","TT","Resolved",1893,9
"748","AR0000638","MCL","Resolved",91,36
"749","AR0000639","TT","Resolved",613,5
"750","AR0000640","MCL","Resolved",91,21
"751","AR0000650","TT","Resolved",3078,17
"752","AR0000653","MCL","Resolved",91,36
"753","AR0000654","MCL","Resolved",91,31
"754","AR0000658","MCL","Resolved",90,23
"755","AR0000660","MCL","Resolved",91,31
"756","AR0000661","MCL","Resolved",91,46
"757","AR0000681","TT","Resolved",674,11
"758","AR0000685","TT","Resolved",2989,116
"759","AR0000696","MCL","Resolved",89,4
"760","AR0000697","MCL","Archived",91,24
"761","AR0000709","MCL","Archived",90,6
"762","AR0000715","TT","Addressed",521,52
"763","AR0000737","MCL","Resolved",91,11
"764","AR0000753","MCL","Resolved",91,15
"765","AR0000765","MCL","Resolved",91,32
"766","AR0000773","MCL","Resolved",91,94
"767","AR0000781","MCL","Resolved",30,3
"768","AR0000782","MCL","Resolved",91,35
"769","AR0000783","MCL","Resolved",91,3
"770","AR0000787","TT","Resolved",91,69
"771","AR0000793","MCL","Resolved",30,3
"772","AR0000803","TT","Resolved",29,6
"773","AR0000805","MCL","Resolved",91,77
"774","AR0000806","TT","Resolved",2836,4
"775","AR0000808","TT","Resolved",1344,3
"776","AR0000809","MCL","Resolved",91,35
"777","AR0000813","TT","Resolved",1954,2
"778","AR0000822","MCL","Archived",91,55
"779","AR0000846","MCL","Resolved",91,42
"780","AR0000851","MCL","Resolved",91,10
"781","AR0000856","MCL","Resolved",29,3
"782","AR0000867","MCL","Resolved",30,9
"783","AR0000871","MCL","Resolved",91,18
"784","AR0000882","MCL","Resolved",30,8
"785","AR0000883","MCL","Resolved",91,100
"786","AR0000887","MCL","Resolved",91,79
"787","AR0000889","MCL","Resolved",91,107
"788","AR0000890","MCL","Resolved",30,3
"789","AR0000932","TT","Resolved",583,30
"790","AR0000945","MCL","Resolved",27,4
"791","AR0000951","TT","Addressed",371,97
"792","AR0000978","MCL","Resolved",91,44
"793","AR0000989","MCL","Resolved",30,12
"794","AR0000998","TT","Archived",30,9
"795","AR0001015","MCL","Resolved",29,3
"796","AR0001018","TT","Archived",30,24
"797","AR0001078","MCL","Archived",91,33
"798","AR0001094","MCL","Resolved",30,10
"799","AR0001133","TT","Resolved",2928,13
"800","AR0001155","TT","Resolved",2958,35
"801","AR0001178","MCL","Resolved",29,3
"802","AR0001221","TT","Resolved",30,6
"803","AR0001227","TT","Resolved",1528,3
"804","ARN000014","TT","Resolved",2744,10
"805","ARN000211","MCL","Resolved",30,3
"806","ARN000235","TT","Archived",30,17
"807","ARN000241","MCL","Archived",91,36
"808","ART000045","MCL","Resolved",91,22
"809","ART000083","TT","Resolved",1131,4
"810","ART000091","TT","Resolved",2592,9
"811","ART000097","MCL","Archived",30,2
"812","ART000116","MCL","Resolved",30,3
"813","ART000120","TT","Resolved",2227,16
"814","ART000163","TT","Resolved",1589,3
"815","ART000215","TT","Resolved",1923,7
"816","ART000308","TT","Resolved",2319,9
"817","ART000341","TT","Resolved",2592,6
"818","ART000350","TT","Resolved",1558,3
"819","ART000472","MCL","Resolved",30,3
"820","ART000524","TT","Resolved",2531,31
"821","ART000588","TT","Resolved",1893,3
"822","ART000751","TT","Resolved",1528,8
"823","ART000797","MCL","Archived",30,2
"824","ART000810","TT","Archived",462,1
"825","ART000811","TT","Resolved",1954,1
"826","ART000821","TT","Resolved",30,30
"827","ART000832","TT","Resolved",1558,4
"828","ART000852","TT","Resolved",30,22
"829","ART000885","MCL","Resolved",30,8
"830","ART000965","TT","Resolved",1954,2
"831","ART001038","MCL","Resolved",29,2
"832","ART001053","TT","Resolved",2258,4
"833","ART001076","TT","Resolved",29,10
"834","ART001080","MCL","Resolved",30,8
"835","ART001092","MCL","Archived",30,6
"836","ART001097","TT","Resolved",2288,16
"837","ART001106","MCL","Resolved",30,7
"838","AS9310751","MCL","Resolved",91,29
"839","AS9710601","MCL","Archived",30,1
"840","AS9721040","MCL","Archived",30,4
"841","AS9721042","MCL","Resolved",30,8
"842","AZ0401009","MCL","Resolved",91,15
"843","AZ0401011","MCL","Resolved",30,2
"844","AZ0401022","MCL","Resolved",91,14
"845","AZ0401043","TT","Resolved",30,11
"846","AZ0401056","TT","Resolved",633,4
"847","AZ0401071","TT","Resolved",998,2
"848","AZ0401331","TT","Resolved",2253,6
"849","AZ0401337","TT","Resolved",1528,4
"850","AZ0401345","TT","Resolved",1398,2
"851","AZ0402006","TT","Resolved",1124,2
"852","AZ0402008","TT","Resolved",310,2
"853","AZ0402014","MCL","Resolved",29,2
"854","AZ0402018","TT","Resolved",1101,3
"855","AZ0402024","MCL","Resolved",30,2
"856","AZ0402027","MCL","Archived",91,127
"857","AZ0402029","TT","Resolved",583,8
"858","AZ0402033","MCL","Resolved",91,20
"859","AZ0402039","TT","Resolved",1775,1
"860","AZ0402041","TT","Resolved",241,4
"861","AZ0402042","TT","Unaddressed",307,10
"862","AZ0402043","MCL","Resolved",91,26
"863","AZ0402044","TT","Resolved",1648,15
"864","AZ0402052","TT","Resolved",1516,2
"865","AZ0402071","TT","Resolved",949,2
"866","AZ0402073","MCL","Resolved",365,3
"867","AZ0402083","TT","Resolved",1296,4
"868","AZ0402087","MCL","Resolved",30,2
"869","AZ0402110","TT","Resolved",277,3
"870","AZ0402124","TT","Resolved",1779,6
"871","AZ0402327","TT","Resolved",1710,2
"872","AZ0402345","TT","Resolved",299,4
"873","AZ0402360","TT","Resolved",195,4
"874","AZ0402376","TT","Resolved",235,3
"875","AZ0402404","MCL","Resolved",91,12
"876","AZ0402406","TT","Resolved",1110,4
"877","AZ0403006","TT","Resolved",462,40
"878","AZ0403017","MCL","Resolved",89,4
"879","AZ0403018","MCL","Resolved",30,2
"880","AZ0403022","TT","Resolved",30,30
"881","AZ0403023","MCL","Resolved",30,5
"882","AZ0403024","MCL","Resolved",29,2
"883","AZ0403026","TT","Archived",91,6
"884","AZ0403030","MCL","Resolved",30,5
"885","AZ0403044","TT","Resolved",1039,9
"886","AZ0403080","TT","Resolved",30,30
"887","AZ0403091","TT","Resolved",1888,3
"888","AZ0403104","TT","Resolved",1748,2
"889","AZ0403299","TT","Unaddressed",394,8
"890","AZ0403315","MCL","Resolved",89,6
"891","AZ0403321","TT","Resolved",1411,4
"892","AZ0403360","MCL","Resolved",30,2
"893","AZ0403383","TT","Resolved",2267,7
"894","AZ0403650","TT","Resolved",432,2
"895","AZ0403702","TT","Resolved",30,13
"896","AZ0403801","TT","Resolved",1427,2
"897","AZ0404016","TT","Archived",30,3
"898","AZ0404029","MCL","Resolved",91,12
"899","AZ0404035","TT","Resolved",30,21
"900","AZ0404038","MCL","Archived",30,4
"901","AZ0404047","MCL","Resolved",30,4
"902","AZ0404049","MCL","Resolved",365,4
"903","AZ0404055","TT","Resolved",227,3
"904","AZ0404063","TT","Resolved",309,2
"905","AZ0404096","TT","Resolved",1397,2
"906","AZ0404110","TT","Resolved",30,9
"907","AZ0404111","MCL","Resolved",91,10
"908","AZ0404114","TT","Unaddressed",1033,5
"909","AZ0404300","TT","Resolved",1109,6
"910","AZ0404315","TT","Archived",30,20
"911","AZ0404318","TT","Resolved",210,3
"912","AZ0404348","TT","Unaddressed",1331,2
"913","AZ0404370","TT","Resolved",293,2
"914","AZ0404372","MCL","Resolved",90,1
"915","AZ0405010","MCL","Resolved",91,4
"916","AZ0406003","TT","Archived",91,4
"917","AZ0407012","TT","Resolved",948,2
"918","AZ0407016","TT","Resolved",91,13
"919","AZ0407021","MCL","Unaddressed",364,3
"920","AZ0407025","TT","Resolved",30,4
"921","AZ0407071","MCL","Resolved",91,8
"922","AZ0407078","MCL","Resolved",91,6
"923","AZ0407092","TT","Resolved",2105,10
"924","AZ0407096","MCL","Resolved",91,4
"925","AZ0407125","MCL","Resolved",365,4
"926","AZ0407144","MCL","Resolved",364,4
"927","AZ0407178","MCL","Resolved",90,1
"928","AZ0407186","MCL","Resolved",29,2
"929","AZ0407286","MCL","Resolved",91,86
"930","AZ0407296","MCL","Resolved",91,12
"931","AZ0407410","MCL","Resolved",91,17
"932","AZ0407492","MCL","Resolved",365,4
"933","AZ0407525","MCL","Resolved",364,3
"934","AZ0407654","TT","Resolved",1424,2
"935","AZ0407660","MCL","Resolved",91,53
"936","AZ0407671","MCL","Resolved",91,10
"937","AZ0407677","MCL","Resolved",91,11
"938","AZ0407695","TT","Resolved",180,1
"939","AZ0407701","MCL","Resolved",364,11
"940","AZ0407790","TT","Resolved",1923,2
"941","AZ0407902","TT","Resolved",1893,3
"942","AZ0408003","MCL","Resolved",1095,4
"943","AZ0408024","MCL","Resolved",89,6
"944","AZ0408026","MCL","Resolved",29,2
"945","AZ0408035","MCL","Resolved",91,18
"946","AZ0408039","TT","Resolved",2395,5
"947","AZ0408046","MCL","Archived",91,25
"948","AZ0408057","TT","Resolved",2387,3
"949","AZ0408066","TT","Resolved",857,5
"950","AZ0408072","MCL","Resolved",91,67
"951","AZ0408077","MCL","Resolved",1095,3
"952","AZ0408082","MCL","Resolved",91,81
"953","AZ0408090","MCL","Resolved",364,18
"954","AZ0408129","MCL","Resolved",89,3
"955","AZ0408149","MCL","Resolved",91,48
"956","AZ0408164","TT","Resolved",1192,3
"957","AZ0408178","TT","Resolved",363,2
"958","AZ0408307","MCL","Resolved",91,3
"959","AZ0408354","MCL","Resolved",29,2
"960","AZ0408701","MCL","Resolved",91,53
"961","AZ0409000","MCL","Resolved",29,3
"962","AZ0409001","TT","Resolved",1362,8
"963","AZ0409020","TT","Resolved",2267,3
"964","AZ0409040","MCL","Archived",1095,49
"965","AZ0409049","TT","Resolved",243,2
"966","AZ0409088","MCL","Resolved",1095,3
"967","AZ0409091","TT","Resolved",432,2
"968","AZ0409305","MCL","Resolved",210,2
"969","AZ0409309","MCL","Resolved",30,2
"970","AZ0410063","MCL","Resolved",91,6
"971","AZ0410093","MCL","Resolved",29,2
"972","AZ0410118","MCL","Resolved",91,36
"973","AZ0410123","TT","Resolved",1375,9
"974","AZ0410142","TT","Resolved",2524,10
"975","AZ0410144","MCL","Unaddressed",3287,19
"976","AZ0410178","MCL","Resolved",29,2
"977","AZ0410222","MCL","Resolved",30,2
"978","AZ0410281","TT","Resolved",462,4
"979","AZ0410282","TT","Resolved",948,3
"980","AZ0410405","TT","Resolved",1344,2
"981","AZ0410414","TT","Resolved",2409,3
"982","AZ0410445","TT","Resolved",765,2
"983","AZ0411005","MCL","Resolved",1095,3
"984","AZ0411035","TT","Resolved",2044,50
"985","AZ0411036","MCL","Archived",91,12
"986","AZ0411037","TT","Unaddressed",233,2
"987","AZ0411042","MCL","Resolved",91,16
"988","AZ0411045","MCL","Resolved",30,2
"989","AZ0411069","MCL","Resolved",364,6
"990","AZ0411085","MCL","Resolved",364,6
"991","AZ0411087","MCL","Resolved",91,74
"992","AZ0411097","MCL","Resolved",91,84
"993","AZ0411100","MCL","Resolved",91,39
"994","AZ0411111","MCL","Resolved",91,27
"995","AZ0411128","MCL","Resolved",365,6
"996","AZ0411129","MCL","Archived",91,30
"997","AZ0411131","MCL","Resolved",29,2
"998","AZ0411132","MCL","Resolved",365,14
"999","AZ0411142","MCL","Resolved",364,3
"1000","AZ0411185","MCL","Resolved",91,6
"1001","AZ0411301","MCL","Resolved",91,23
"1002","AZ0411315","TT","Resolved",2044,21
"1003","AZ0411321","MCL","Archived",91,70
"1004","AZ0411324","TT","Resolved",1022,6
"1005","AZ0411334","MCL","Resolved",91,9
"1006","AZ0411382","MCL","Resolved",30,3
"1007","AZ0411451","MCL","Resolved",364,3
"1008","AZ0411707","MCL","Resolved",91,8
"1009","AZ0411712","MCL","Resolved",91,29
"1010","AZ0412004","TT","Resolved",2429,3
"1011","AZ0412012","MCL","Resolved",29,4
"1012","AZ0412015","TT","Resolved",2446,3
"1013","AZ0412019","MCL","Archived",91,17
"1014","AZ0412029","TT","Resolved",347,8
"1015","AZ0412035","TT","Resolved",1035,3
"1016","AZ0412045","MCL","Resolved",30,1
"1017","AZ0412331","TT","Resolved",650,4
"1018","AZ0413012","MCL","Resolved",30,2
"1019","AZ0413020","MCL","Archived",91,9
"1020","AZ0413023","TT","Resolved",1790,2
"1021","AZ0413025","MCL","Resolved",91,13
"1022","AZ0413027","MCL","Resolved",91,16
"1023","AZ0413038","MCL","Resolved",91,26
"1024","AZ0413041","MCL","Resolved",91,110
"1025","AZ0413077","MCL","Resolved",91,12
"1026","AZ0413078","MCL","Resolved",91,3
"1027","AZ0413084","MCL","Archived",91,5
"1028","AZ0413103","MCL","Resolved",91,3
"1029","AZ0413104","MCL","Resolved",91,3
"1030","AZ0413106","MCL","Resolved",91,18
"1031","AZ0413121","MCL","Resolved",91,3
"1032","AZ0413126","TT","Resolved",30,16
"1033","AZ0413131","TT","Unaddressed",248,2
"1034","AZ0413145","TT","Unaddressed",1706,2
"1035","AZ0413151","MCL","Resolved",364,1
"1036","AZ0413186","MCL","Resolved",90,1
"1037","AZ0413193","MCL","Resolved",364,4
"1038","AZ0413221","MCL","Resolved",91,82
"1039","AZ0413240","MCL","Resolved",1095,14
"1040","AZ0413256","TT","Resolved",1034,2
"1041","AZ0413264","TT","Resolved",2490,3
"1042","AZ0413281","MCL","Resolved",91,10
"1043","AZ0413316","MCL","Resolved",91,9
"1044","AZ0413325","TT","Unaddressed",1018,3
"1045","AZ0413348","MCL","Resolved",91,27
"1046","AZ0413363","MCL","Resolved",90,2
"1047","AZ0413373","TT","Resolved",1754,5
"1048","AZ0413382","TT","Resolved",431,15
"1049","AZ0413391","TT","Resolved",2096,3
"1050","AZ0413412","MCL","Resolved",91,19
"1051","AZ0413418","TT","Resolved",2093,3
"1052","AZ0413425","MCL","Resolved",91,59
"1053","AZ0413513","MCL","Resolved",91,2
"1054","AZ0413552","MCL","Resolved",29,2
"1055","AZ0414009","TT","Resolved",2370,3
"1056","AZ0414014","TT","Unaddressed",371,57
"1057","AZ0414018","MCL","Archived",91,87
"1058","AZ0414022","MCL","Archived",91,81
"1059","AZ0414030","TT","Resolved",30,27
"1060","AZ0414032","TT","Resolved",2252,3
"1061","AZ0414036","TT","Resolved",1433,8
"1062","AZ0414044","TT","Resolved",2258,18
"1063","AZ0414070","MCL","Resolved",91,25
"1064","AZ0414075","MCL","Resolved",91,59
"1065","AZ0414077","TT","Resolved",1755,7
"1066","AZ0414080","MCL","Archived",91,36
"1067","AZ0414095","TT","Unaddressed",2114,7
"1068","AZ0414098","MCL","Resolved",91,77
"1069","AZ0414106","MCL","Resolved",30,2
"1070","AZ0414107","MCL","Archived",91,103
"1071","AZ0414314","MCL","Resolved",1094,92
"1072","AZ0414322","MCL","Resolved",91,13
"1073","AZ0414442","MCL","Resolved",91,87
"1074","AZ0414463","TT","Resolved",755,8
"1075","AZ0415002","MCL","Resolved",91,19
"1076","AZ0415006","TT","Resolved",2370,39
"1077","AZ0415010","TT","Resolved",30,24
"1078","AZ0415011","MCL","Resolved",90,26
"1079","AZ0415016","TT","Resolved",2577,2
"1080","AZ0415023","MCL","Resolved",91,54
"1081","AZ0415027","MCL","Resolved",91,33
"1082","AZ0415040","TT","Resolved",30,21
"1083","AZ0415058","TT","Resolved",30,17
"1084","AZ0415062","MCL","Resolved",30,5
"1085","AZ0415077","MCL","Resolved",30,2
"1086","AZ0415098","TT","Resolved",1463,8
"1087","AZ0415102","MCL","Resolved",29,1
"1088","AZ0415122","MCL","Resolved",1095,6
"1089","AZ0415123","MCL","Resolved",91,91
"1090","AZ0415376","MCL","Resolved",30,2
"1091","AZ0415387","TT","Resolved",2114,3
"1092","AZ0415475","TT","Resolved",2083,4
"1093","AZ0420011","MCL","Resolved",30,6
"1094","AZ0420033","MCL","Resolved",29,3
"1095","AZ0420197","TT","Resolved",1074,2
"1096","AZ0420213","MCL","Resolved",30,2
"1097","AZ0420400","TT","Resolved",1902,8
"1098","AZ0420419","TT","Resolved",1044,5
"1099","AZ0420534","MCL","Resolved",91,8
"1100","AZ0420546","TT","Resolved",1271,2
"1101","AZ0420590","TT","Resolved",1100,10
