pwsid,total_samples,detection_share,concentration_avg,concentration_max,pfas_count
MI2140963,14,0,0,0,0
MI2141263,14,0,0,0,0
MI2141363,14,0,0,0,0
MI2141725,14,0,0,0,0
MI2141963,102,.0098039219,1.200000047683716,6,1
MI2142025,14,0,0,0,0
MI2144463,32,0,0,0,0
MI2145063,32,0,0,0,0
MI2145325,14,0,0,0,0
MI2146025,32,0,0,0,0
MI2146225,32,0,0,0,0
MI2147063,14,0,0,0,0
MI2147525,32,0,0,0,0
MI2147625,14,0,0,0,0
MI2148225,32,0,0,0,0
MI2148263,14,0,0,0,0
MI2148563,14,0,0,0,0
MI2148863,14,0,0,0,0
MI2149063,14,0,0,0,0
MI2149263,14,0,0,0,0
MI2149363,14,0,0,0,0
MI2149463,14,0,0,0,0
MI2149525,14,0,0,0,0
MI2150525,32,0,0,0,0
MI2150544,14,0,0,0,0
MI2153625,14,0,0,0,0
MI2153725,14,0,0,0,0
MI2153925,14,0,0,0,0
MI2155125,14,0,0,0,0
MI2155725,14,0,0,0,0
MI2156225,14,0,0,0,0
MI2156563,14,.071428575,3,3,1
MI2156863,14,0,0,0,0
MI2158525,14,0,0,0,0
MI2158925,32,0,0,0,0
MI2159425,14,0,0,0,0
MI2160625,14,0,0,0,0
MI2160725,14,0,0,0,0
MI2161525,14,0,0,0,0
MI2161625,14,0,0,0,0
MI2165844,32,0,0,0,0
MI2166444,14,0,0,0,0
MI2169044,14,0,0,0,0
MI2180344,14,0,0,0,0
MI2180563,82,.23170732,30.59999990463257,38,4
MI2181544,14,0,0,0,0
MI2182063,63,.12698413,15.5,18,2
MI2190444,14,0,0,0,0
MI2194763,14,0,0,0,0
MI2196163,32,0,0,0,0
MI2211363,14,0,0,0,0
MI2213463,14,0,0,0,0
MI2213763,32,.0625,11,17,1
MI2214463,14,0,0,0,0
MI2216763,14,0,0,0,0
MI2217263,14,0,0,0,0
MI2220063,14,0,0,0,0
MI2220263,14,0,0,0,0
MI2223463,14,0,0,0,0
MI2224963,32,0,0,0,0
MI2225763,28,0,0,0,0
MI2225963,82,.097560972,9.200000047683716,19,3
MI2227463,14,0,0,0,0
MI2227563,14,0,0,0,0
MI2227663,14,0,0,0,0
MI2228463,14,0,0,0,0
MI2229063,32,0,0,0,0
MI2230763,32,0,0,0,0
MI2231963,14,0,0,0,0
MI2235263,14,0,0,0,0
MI2241163,14,0,0,0,0
MI2241863,14,0,0,0,0
MI2241963,14,0,0,0,0
MI2242163,14,0,0,0,0
MI2242863,14,0,0,0,0
MI2244363,14,0,0,0,0
MI2244663,14,0,0,0,0
MI2244863,14,0,0,0,0
MI2246763,32,0,0,0,0
MI2247363,14,0,0,0,0
MI2247463,14,0,0,0,0
MI2249963,14,0,0,0,0
MI2254163,14,0,0,0,0
MI2254763,14,0,0,0,0
MI2254963,14,0,0,0,0
MI2258763,14,0,0,0,0
MI2260163,14,0,0,0,0
MI2260263,32,0,0,0,0
MI2260363,32,0,0,0,0
MI2262263,32,0,0,0,0
MI2263463,14,0,0,0,0
MI2263863,96,.072916664,302.4999947547913,1174,5
MI2264763,32,0,0,0,0
MI2265063,14,0,0,0,0
MI2267063,14,0,0,0,0
MI2268263,14,0,0,0,0
MI2268463,14,0,0,0,0
MI2271263,14,0,0,0,0
MI2272663,14,0,0,0,0
MI2274763,14,.071428575,4,4,1
MI2276463,14,0,0,0,0
MI2280263,14,0,0,0,0
MI2280463,14,0,0,0,0
MI2281363,14,0,0,0,0
MI2282663,18,0,0,0,0
MI2284763,14,0,0,0,0
MI2287463,14,0,0,0,0
MI2289563,14,0,0,0,0
MI2289663,14,0,0,0,0
MI2290463,14,0,0,0,0
MI2290763,14,0,0,0,0
MI2291063,14,0,0,0,0
MI2291163,14,0,0,0,0
MI2291463,14,0,0,0,0
MI2292263,14,0,0,0,0
MI2292463,14,0,0,0,0
MI2292563,14,0,0,0,0
MI50593105,14,0,0,0,0
MI50593203,168,0,0,0,0
MI5220200,12,0,0,0,0
MI55293101,14,0,0,0,0
MI55293201,14,0,0,0,0
MI55293302,260,0,0,0,0
MI55293303,14,0,0,0,0
MI55293401,14,0,0,0,0
MI55293501,14,0,0,0,0
MI55293502,14,0,0,0,0
MI55293504,14,0,0,0,0
MI55293601,14,0,0,0,0
MI55293603,28,0,0,0,0
MI55293611,14,0,0,0,0
MI55293702,14,0,0,0,0
MI55293801,14,0,0,0,0
MI55293802,14,0,0,0,0
MI55293901,14,0,0,0,0
MI6321063,12,0,0,0,0
MI7520093,12,0,0,0,0
MN1020001,19,.052631579,3.875,15.5,1
MN1020006,24,0,0,0,0
MN1020016,24,0,0,0,0
MN1020017,45,.088888891,14.64000034332275,42.80000305175781,1
MN1020023,52,.057692308,15.125,40.29999923706055,1
MN1020028,29,0,0,0,0
MN1020029,29,0,0,0,0
MN1020031,42,.023809524,4.449999809265137,8.899999618530273,1
MN1020034,12,0,0,0,0
MN1020035,18,0,0,0,0
MN1030005,58,0,0,0,0
MN1040002,12,.16666667,160,320,2
MN1050004,77,.18181819,26.50666666030884,72.30000162124634,7
MN1060008,29,0,0,0,0
MN1070001,58,0,0,0,0
MN1070009,119,0,0,0,0
MN1080003,41,0,0,0,0
MN1080005,12,0,0,0,0
MN1090005,43,.046511628,3.949999928474426,15.79999971389771,2
MN1100001,12,0,0,0,0
MN1100002,70,0,0,0,0
MN1100009,58,0,0,0,0
MN1100012,58,0,0,0,0
MN1100017,58,0,0,0,0
MN1120004,58,0,0,0,0
MN1130024,58,0,0,0,0
MN1140008,57,.01754386,5.900000095367432,5.900000095367432,1
MN1180002,70,0,0,0,0
MN1180027,58,0,0,0,0
MN1190001,12,0,0,0,0
MN1190002,53,.018867925,25.5,25.5,1
MN1190007,12,0,0,0,0
MN1190008,18,0,0,0,0
MN1190012,14,.14285715,18.22500038146973,40.5,1
MN1190014,70,.042857144,77.25,105.5,2
MN1190015,12,0,0,0,0
MN1190019,87,.16091955,29.98666572570801,70.29999542236328,1
MN1190020,12,0,0,0,0
MN1200005,58,0,0,0,0
MN1210001,12,0,0,0,0
MN1230007,58,0,0,0,0
MN1240001,12,0,0,0,0
MN1250013,12,0,0,0,0
MN1260008,12,0,0,0,0
MN1270001,24,0,0,0,0
MN1270004,12,0,0,0,0
MN1270005,12,0,0,0,0
MN1270006,12,0,0,0,0
MN1270008,18,0,0,0,0
MN1270010,70,.028571429,11.70000076293945,12.69999980926514,1
MN1270011,126,.12698413,11.34444427490234,25.29999923706055,1
MN1270014,53,.018867925,6.399999618530273,6.399999618530273,1
MN1270016,16,0,0,0,0
MN1270020,41,0,0,0,0
MN1270023,58,0,0,0,0
MN1270024,132,.022727273,4.650000095367432,6.800000190734863,1
MN1270031,56,.053571429,6.099999904632568,11.69999980926514,1
MN1270040,57,.01754386,8.600000381469727,8.600000381469727,1
MN1270044,78,.051282052,11.47499942779541,19.09999847412109,1
MN1270045,12,0,0,0,0
MN1270046,70,.057142857,22.17500162124634,24.60000133514404,2
MN1270050,133,.045112781,5.300000190734863,11.90000057220459,1
MN1270054,60,.033333335,4.675000190734863,9.899999618530273,1
MN1280010,18,0,0,0,0
MN1300005,12,0,0,0,0
MN1310021,12,0,0,0,0
MN1330001,58,.034482758,6.649999618530273,6.900000095367432,1
MN1340016,18,0,0,0,0
MN1360002,116,0,0,0,0
MN1360006,116,0,0,0,0
MN1380005,140,0,0,0,0
MN1400013,58,0,0,0,0
MN1420006,12,0,0,0,0
MN1430004,70,0,0,0,0
MN1460003,82,.024390243,6.900000095367432,7.5,1
MN1500002,128,0,0,0,0
MN1520005,12,0,0,0,0
MN1520006,70,0,0,0,0
MN1530011,12,0,0,0,0
MN1550010,131,.0076335878,.4874999821186066,3.899999856948853,1
MN1550026,58,0,0,0,0
MN1560014,24,0,0,0,0
MN1560023,58,0,0,0,0
MN1570003,116,.034482758,11.14999961853027,12,1
MN1590005,58,.017241379,1.799999952316284,3.599999904632568,1
MN1600002,70,0,0,0,0
MN1620005,116,.02586207,10.5,16,1
MN1620008,12,0,0,0,0
MN1620009,12,0,0,0,0
MN1620011,115,.10434783,33.65071365237236,92.70000600814819,3
MN1620013,107,.028037382,12.56666660308838,14.80000019073486,1
MN1620020,12,0,0,0,0
MN1620024,12,0,0,0,0
MN1620025,12,0,0,0,0
MN1620026,78,.051282052,15.44999980926514,17.5,2
MN1620030,12,0,0,0,0
MN1660002,70,0,0,0,0
MN1660010,42,.023809524,4.25,8.5,1
MN1690011,24,0,0,0,0
MN1690014,116,0,0,0,0
MN1690018,29,0,0,0,0
MN1690022,12,0,0,0,0
MN1690046,29,0,0,0,0
MN1690048,58,0,0,0,0
MN1700001,58,0,0,0,0
MN1700007,12,0,0,0,0
MN1700008,99,0,0,0,0
MN1700009,18,0,0,0,0
MN1710002,31,.096774191,15.3500007390976,18.79999995231628,2
MN1710004,18,0,0,0,0
MN1710006,60,.033333335,2.674999952316284,5.400000095367432,1
MN1730001,12,0,0,0,0
MN1730006,99,0,0,0,0
MN1730027,24,0,0,0,0
MN1730036,16,0,0,0,0
MN1730039,58,.27586207,75.99999952316284,80.69999980926514,8
MN1740007,12,0,0,0,0
MN1770007,58,0,0,0,0
MN1790012,12,0,0,0,0
MN1820004,25,.12,21.73000049591064,65.90000152587891,2
MN1820005,29,0,0,0,0
MN1820007,33,.12121212,12.10000038146973,18.70000076293945,1
MN1820009,66,.15151516,114.8750030994415,155.1999998092651,3
MN1820016,31,.61290324,311.1428546905518,882.0999984741211,4
MN1820020,68,.22058824,130.1750004291534,151.4000005722046,5
MN1820022,12,0,0,0,0
MN1820024,24,0,0,0,0
MN1820025,133,.37593985,269.2163835763931,432.7000045776367,7
MN1830006,58,0,0,0,0
MN1850009,58,0,0,0,0
MN1850012,4,0,0,0,0
MN1850013,22,0,0,0,0
MN1860002,58,0,0,0,0
MN1860005,12,0,0,0,0
MN1860007,12,0,0,0,0
MN1860012,12,0,0,0,0
MN1860024,12,0,0,0,0
MN1860026,29,0,0,0,0
MN5130049,12,0,0,0,0
MN5691046,58,0,0,0,0
MN5850132,12,0,0,0,0
MO1010061,24,0,0,0,0
MO1010080,24,0,0,0,0
MO1010261,6,0,0,0,0
MO1010301,18,0,0,0,0
MO1010307,12,0,0,0,0
MO1010320,12,0,0,0,0
MO1010399,12,0,0,0,0
MO1010415,24,0,0,0,0
MO1010416,24,0,0,0,0
MO1010459,24,0,0,0,0
MO1010466,12,0,0,0,0
MO1010625,12,0,0,0,0
MO1010675,53,0,0,0,0
MO1010676,24,0,0,0,0
MO1010685,58,0,0,0,0
MO1010714,12,0,0,0,0
MO1010748,24,0,0,0,0
MO1010833,12,0,0,0,0
MO1024275,24,0,0,0,0
MO1024276,24,0,0,0,0
MO1024310,12,0,0,0,0
MO1024326,42,0,0,0,0
MO1024511,58,0,0,0,0
MO1079501,58,0,0,0,0
MO1272803,12,0,0,0,0
MO2010105,24,0,0,0,0
MO2010344,24,0,0,0,0
MO2010429,24,0,0,0,0
MO2010502,12,0,0,0,0
MO2010519,12,0,0,0,0
MO2010533,24,0,0,0,0
MO2010538,116,.017241379,2.599999904632568,5.400000095367432,1
MO2024138,33,0,0,0,0
MO2024363,24,0,0,0,0
MO2041563,12,0,0,0,0
MO3010130,66,.060606062,9.400000095367432,19.5,2
MO3010181,12,0,0,0,0
MO3010296,18,0,0,0,0
MO3010409,59,0,0,0,0
MO3010563,12,0,0,0,0
MO3010700,12,0,0,0,0
MO3010712,94,.095744684,20.44999992847443,72.70000028610229,7
MO3010728,24,0,0,0,0
MO3010791,58,0,0,0,0
MO3021332,30,0,0,0,0
MO3021377,108,0,0,0,0
MO3024052,12,0,0,0,0
MO3024055,12,0,0,0,0
MO3024058,18,0,0,0,0
MO3024084,87,0,0,0,0
MO3024085,12,0,0,0,0
MO3024159,12,0,0,0,0
MO3024160,12,0,0,0,0
MO3069001,18,0,0,0,0
MO3079500,43,0,0,0,0
MO3282326,58,0,0,0,0
MO4010136,12,0,0,0,0
MO4010143,58,0,0,0,0
MO4010160,70,0,0,0,0
MO4010170,12,0,0,0,0
MO4010216,18,0,0,0,0
MO4010270,12,0,0,0,0
MO4010290,116,0,0,0,0
MO4010404,12,0,0,0,0
MO4010417,12,0,0,0,0
MO4010490,120,0,0,0,0
MO4010656,24,0,0,0,0
MO4010743,12,0,0,0,0
MO4010777,12,0,0,0,0
MO4010853,24,0,0,0,0
MO4021164,18,0,0,0,0
MO4024096,91,0,0,0,0
MO4024543,91,0,0,0,0
MO4036226,54,0,0,0,0
MO4069041,62,0,0,0,0
MO5010016,116,0,0,0,0
MO5010038,70,0,0,0,0
MO5010096,24,0,0,0,0
MO5010142,12,0,0,0,0
MO5010241,58,0,0,0,0
MO5010374,62,0,0,0,0
MO5010413,42,0,0,0,0
MO5010458,18,0,0,0,0
MO5010503,83,0,0,0,0
MO5010553,58,0,0,0,0
MO5010560,24,0,0,0,0
MO5010576,18,0,0,0,0
MO5010619,12,0,0,0,0
MO5010681,12,0,0,0,0
MO5010754,24,0,0,0,0
MO5010860,108,0,0,0,0
MO5024228,12,0,0,0,0
MO5024319,87,0,0,0,0
MO5031649,29,0,0,0,0
MO5036180,12,0,0,0,0
MO5120166,12,0,0,0,0
MO5201957,58,0,0,0,0
MO6010430,24,0,0,0,0
MO6010588,12,0,0,0,0
MO6010620,12,0,0,0,0
MO6010707,24,0,0,0,0
MO6010708,85,.023529412,2.019999980926514,5.599999904632568,1
MO6010715,24,0,0,0,0
MO6010716,36,0,0,0,0
MO6010719,24,0,0,0,0
MO6010834,58,0,0,0,0
MO6010838,30,0,0,0,0
MO6010849,24,0,0,0,0
MO6010874,12,0,0,0,0
MO6024214,24,0,0,0,0
MO6024292,24,0,0,0,0
MO6024293,24,0,0,0,0
MO6024294,24,0,0,0,0
MO6024295,24,0,0,0,0
MO6024298,59,.016949153,1.299999952316284,3.899999856948853,1
MO6024299,58,0,0,0,0
MO6024340,12,0,0,0,0
MO6024530,24,0,0,0,0
MP0000001,192,.125,868.825559258461,9463.799999952316,7
MS0010002,12,0,0,0,0
MS0010005,58,.017241379,7.75,15.5,1
MS0020002,18,0,0,0,0
MS0020003,62,0,0,0,0
MS0020007,170,0,0,0,0
MS0060006,12,0,0,0,0
MS0060015,58,0,0,0,0
MS0070007,8,0,0,0,0
MS0090005,24,0,0,0,0
MS0110013,29,0,0,0,0
MS0120011,112,0,0,0,0
MS0130008,12,0,0,0,0
MS0130025,12,0,0,0,0
MS0140002,41,0,0,0,0
MS0140012,12,0,0,0,0
MS0150003,58,0,0,0,0
MS0170002,58,0,0,0,0
MS0170009,70,0,0,0,0
MS0170010,12,0,0,0,0
MS0170015,18,0,0,0,0
MS0170018,18,0,0,0,0
MS0170022,12,0,0,0,0
MS0170043,70,0,0,0,0
MS0180008,47,0,0,0,0
MS0210001,12,0,0,0,0
MS0220002,87,0,0,0,0
MS0220003,70,0,0,0,0
MS0230015,58,0,0,0,0
MS0230050,58,0,0,0,0
MS0230063,70,0,0,0,0
MS0240001,24,0,0,0,0
MS0240003,42,0,0,0,0
MS0240005,41,0,0,0,0
MS0240008,36,0,0,0,0
MS0240009,91,0,0,0,0
MS0240027,12,0,0,0,0
MS0240036,83,0,0,0,0
MS0240084,12,0,0,0,0
MS0250003,41,0,0,0,0
MS0250008,24,0,0,0,0
MS0250012,12,0,0,0,0
MS0250015,58,0,0,0,0
MS0250022,12,0,0,0,0
MS0250034,58,0,0,0,0
MS0260015,12,0,0,0,0
MS0290004,12,0,0,0,0
MS0300004,41,0,0,0,0
MS0300005,47,0,0,0,0
MS0300006,12,0,0,0,0
MS0300008,41,0,0,0,0
MS0300010,41,0,0,0,0
MS0300156,42,0,0,0,0
MS0300164,120,0,0,0,0
MS0300166,120,0,0,0,0
MS0310001,62,0,0,0,0
MS0310002,91,0,0,0,0
MS0310003,12,0,0,0,0
MS0310012,12,0,0,0,0
MS0320004,58,0,0,0,0
MS0340007,108,0,0,0,0
MS0340014,108,0,0,0,0
MS0340021,41,0,0,0,0
MS0360011,12,0,0,0,0
MS0360015,12,0,0,0,0
MS0360068,12,0,0,0,0
MS0370006,18,0,0,0,0
MS0370008,58,0,0,0,0
MS0370011,12,0,0,0,0
MS0380005,70,0,0,0,0
MS0380006,24,0,0,0,0
MS0380009,58,0,0,0,0
MS0380028,87,0,0,0,0
MS0410001,108,0,0,0,0
MS0410007,116,0,0,0,0
MS0410015,24,0,0,0,0
MS0410033,12,0,0,0,0
MS0420001,12,0,0,0,0
MS0430002,18,0,0,0,0
MS0440002,58,0,0,0,0
MS0440003,12,0,0,0,0
MS0440081,58,0,0,0,0
MS0450002,12,0,0,0,0
MS0450006,18,0,0,0,0
MS0450007,162,0,0,0,0
MS0450010,12,0,0,0,0
MS0450013,12,0,0,0,0
MS0450021,12,0,0,0,0
MS0450034,58,0,0,0,0
MS0460003,58,0,0,0,0
MS0470002,12,0,0,0,0
MS0470105,87,0,0,0,0
MS0480007,87,0,0,0,0
MS0480019,87,0,0,0,0
MS0490002,12,0,0,0,0
MS0500008,58,0,0,0,0
MS0500009,12,0,0,0,0
MS0510009,58,0,0,0,0
MS0520004,108,0,0,0,0
MS0530006,58,0,0,0,0
MS0530012,12,0,0,0,0
MS0530020,36,0,0,0,0
MS0540018,58,0,0,0,0
MS0550004,18,0,0,0,0
MS0550058,87,0,0,0,0
MS0570004,12,0,0,0,0
MS0570008,83,0,0,0,0
MS0570013,12,0,0,0,0
MS0580006,99,0,0,0,0
MS0580023,12,0,0,0,0
MS0590002,62,0,0,0,0
MS0590004,47,0,0,0,0
MS0610003,36,0,0,0,0
MS0610008,58,0,0,0,0
MS0610011,58,0,0,0,0
MS0610013,58,0,0,0,0
MS0610017,30,0,0,0,0
MS0610023,87,0,0,0,0
MS0610024,87,0,0,0,0
MS0610075,18,0,0,0,0
MS0650003,12,0,0,0,0
MS0650013,12,0,0,0,0
MS0660005,145,0,0,0,0
MS0670006,105,0,0,0,0
MS0710011,33,0,0,0,0
MS0730006,60,0,0,0,0
MS0740004,12,0,0,0,0
MS0750002,70,0,0,0,0
MS0750004,58,0,0,0,0
MS0750005,83,0,0,0,0
MS0750010,41,0,0,0,0
MS0760004,89,0,0,0,0
MS0760026,12,0,0,0,0
MS0780005,58,0,0,0,0
MS0810012,12,0,0,0,0
MS0820014,41,0,0,0,0
MT0000153,140,0,0,0,0
MT0000155,24,0,0,0,0
MT0000156,116,0,0,0,0
MT0000161,24,0,0,0,0
MT0000165,12,0,0,0,0
MT0000170,117,0,0,0,0
MT0000181,58,0,0,0,0
MT0000201,29,0,0,0,0
MT0000234,117,.008547009,.6200000047683716,3.100000143051147,1
MT0000235,24,0,0,0,0
MT0000241,107,0,0,0,0
MT0000259,73,.04109589,2.753333210945129,11.59999990463257,2
MT0000294,161,0,0,0,0
MT0000328,12,0,0,0,0
MT0000357,116,0,0,0,0
MT0000450,58,0,0,0,0
MT0000515,117,.025641026,4.039999961853027,7,1
MT0000525,140,0,0,0,0
MT0000573,95,0,0,0,0
MT0000590,12,0,0,0,0
MT0000856,58,0,0,0,0
MT0004082,29,0,0,0,0
MT0004204,70,0,0,0,0
MT0004313,12,0,0,0,0
MT0004392,24,0,0,0,0
MT0004788,116,0,0,0,0
MT0004790,116,0,0,0,0
NC0100010,23,0,0,0,0
NC0102015,24,0,0,0,0
NC0102020,111,0,0,0,0
NC0103010,21,0,0,0,0
NC0105010,21,.095238097,7.800000190734863,7.800000190734863,2
NC0105015-1,23,0,0,0,0
NC0105015-2,23,0,0,0,0
NC0105020,23,0,0,0,0
NC0106010,23,0,0,0,0
NC0106015,23,0,0,0,0
NC0106020,23,0,0,0,0
NC0106025,23,0,0,0,0
NC0111010,24,0,0,0,0
NC0111010-1,23,0,0,0,0
NC0111010-2,23,0,0,0,0
NC0111010-3,23,.043478262,1.700000047683716,1.700000047683716,1
NC0111015,23,0,0,0,0
NC0111020,23,.043478262,2.200000047683716,2.200000047683716,1
NC0111025,139,0,0,0,0
NC0111484,23,0,0,0,0
NC0112010,47,.04255319,.4399999976158142,2.200000047683716,2
NC0112015,47,.063829787,2.599999964237213,13,3
NC0112104,116,0,0,0,0
NC0113010,24,0,0,0,0
NC0113010-1,23,.086956523,3.200000047683716,3.200000047683716,2
NC0113010-2,23,.2173913,27.00000047683716,27.00000047683716,5
NC0113020-1,23,.086956523,3.600000023841858,3.600000023841858,2
NC0113025,47,.021276595,3.900000095367432,3.900000095367432,1
NC0114010,105,0,0,0,0
NC0114025,116,0,0,0,0
NC0114030,50,0,0,0,0
NC0114047,24,0,0,0,0
NC0118010,47,0,0,0,0
NC0118015,111,0,0,0,0
NC0118015-1,21,0,0,0,0
NC0118015-2,21,.047619049,16.79999923706055,16.79999923706055,1
NC0118020,24,0,0,0,0
NC0118025,24,0,0,0,0
NC0118030,30,.033333335,5.950000286102295,11.90000057220459,1
NC0118168,58,0,0,0,0
NC0120010,23,0,0,0,0
NC0120020-1,23,0,0,0,0
NC0120020-2,23,0,0,0,0
NC0122010,23,0,0,0,0
NC0123010,47,0,0,0,0
NC0123020,47,.021276595,.4600000083446503,2.299999952316284,1
NC0123055,140,0,0,0,0
NC0123055-1,23,.043478262,3,3,1
NC0136010,105,.0095238099,.1571428626775742,1.100000023841858,1
NC0136015,81,.061728396,5.300000011920929,9.5,3
NC0136020,134,.0074626864,.1375000029802322,1.100000023841858,1
NC0136025,116,.1724138,44.77499961853027,64.19999980926514,6
NC0136025-1,23,.26086956,31.50000035762787,31.50000035762787,6
NC0136025-2,23,0,0,0,0
NC0136030,52,.057692308,3.350000023841858,6.700000047683716,3
NC0136034,116,0,0,0,0
NC0136035,58,0,0,0,0
NC0136060,116,0,0,0,0
NC0136065,139,.1294964,17.24000003933907,37.09999942779541,7
NC0138010-1,23,0,0,0,0
NC0138010-2,23,0,0,0,0
NC0138010-3,23,0,0,0,0
NC0138010-4,23,0,0,0,0
NC0138101,23,0,0,0,0
NC0138105,23,0,0,0,0
NC0144010,134,0,0,0,0
NC0144015,139,0,0,0,0
NC0144040,4,0,0,0,0
NC0144040-1,23,0,0,0,0
NC0144040-2,23,0,0,0,0
NC0145010,47,0,0,0,0
NC0149010,24,0,0,0,0
NC0149010-1,23,.043478262,9.100000381469727,9.100000381469727,1
NC0149010-2,21,.14285715,20.40000081062317,20.40000081062317,3
NC0149015,76,.039473683,1.233333349227905,7.399999856948853,3
NC0149025,54,0,0,0,0
NC0149182,92,.054347824,5.674999892711639,22.69999957084656,5
NC0150035,23,.043478262,1.200000047683716,1.200000047683716,1
NC0150116,23,0,0,0,0
NC0150152,12,0,0,0,0
NC0155010,47,.12765957,13.54000020027161,21.29999995231628,6
NC0155035,47,.08510638,6.079999953508377,9.200000047683716,4
NC0156010-1,23,0,0,0,0
NC0156010-2,23,0,0,0,0
NC0156025,82,.048780486,2.808333486318588,9.700000405311584,4
NC0157010,23,0,0,0,0
NC0157015,47,0,0,0,0
NC0157117,24,0,0,0,0
NC0157143,12,0,0,0,0
NC0158010,23,.043478262,1.200000047683716,1.200000047683716,1
NC0158015,23,0,0,0,0
NC0158020,23,0,0,0,0
NC0160010,138,.050724637,4.550000041723251,17.90000081062317,4
NC0160156,131,.16793893,15.87380927801132,38,6
NC0161010,139,0,0,0,0
NC0161010-1,23,0,0,0,0
NC0161010-2,23,0,0,0,0
NC0161015,23,.13043478,4.200000047683716,4.200000047683716,3
NC0175010,116,0,0,0,0
NC0175010-1,23,0,0,0,0
NC0175010-2,23,0,0,0,0
NC0175010-3,23,0,0,0,0
NC0175010-4,23,0,0,0,0
NC0175015,23,0,0,0,0
NC0180010,105,.01904762,.6571428775787354,4.600000023841858,2
NC0180050,23,0,0,0,0
NC0180055,23,.043478262,2.099999904632568,2.099999904632568,1
NC0180065,24,0,0,0,0
NC0180065-1,23,.13043478,10,10,3
NC0181010,105,0,0,0,0
NC0181020,23,0,0,0,0
NC0181035,163,.0061349692,1.020000100135803,5.100000381469727,1
NC0184010,24,.041666668,2.5,10,1
NC0184010-1,23,.086956523,6.699999809265137,6.699999809265137,2
NC0184010-2,23,.086956523,6.399999856948853,6.399999856948853,2
NC0184015,23,.17391305,12.89999985694885,12.89999985694885,4
NC0187010,23,0,0,0,0
NC0187020,23,0,0,0,0
NC0188010,139,.0071942448,2.519999980926514,12.60000038146973,1
NC0188115,23,.043478262,7.099999904632568,7.099999904632568,1
NC0190010,134,.059701491,7.324999958276749,23.80000042915344,4
NC0190030,116,.068965517,9.599999666213989,23.69999957084656,4
NC0190413,159,.11949685,12.45068189501762,33,5
NC0195010,128,.0078125,.875,3.5,1
NC0195020,163,0,0,0,0
NC0195101,47,0,0,0,0
NC0195104,23,0,0,0,0
NC0195118,23,.13043478,9.800000071525574,9.800000071525574,3
NC0197010,47,0,0,0,0
NC0197015,145,0,0,0,0
NC0197020,54,.018518519,4.099999904632568,8.199999809265137,1
NC0197025,23,0,0,0,0
NC0197030,150,.0066666668,.6166666746139526,3.700000047683716,1
NC0197050,23,0,0,0,0
NC0201010,36,0,0,0,0
NC0201010-1,23,.26086956,17.09999966621399,17.09999966621399,6
NC0201010-2,23,.43478259,50.50000059604645,50.50000059604645,10
NC0201015,80,.125,13.16666662693024,35.09999942779541,6
NC0201018,82,.073170729,8.833333253860474,33,5
NC0217010,23,.17391305,12.49999976158142,12.49999976158142,4
NC0217015,23,0,0,0,0
NC0229010,130,.015384615,.887499988079071,4.599999904632568,2
NC0229020,47,.08510638,10.11999958753586,16.99999952316284,4
NC0229025,163,.042944785,2.853333361446857,18.00000011920929,7
NC0229030,23,.17391305,19.10000002384186,19.10000002384186,4
NC0229035,116,.034482758,4.350000023841858,17.40000009536743,4
NC0230010,140,.028571429,2.98999996483326,16.99999928474426,4
NC0230015,107,0,0,0,0
NC0230015-1,23,.043478262,1.100000023841858,1.100000023841858,1
NC0230015-2,23,0,0,0,0
NC0230015-3,23,.2173913,10.49999988079071,10.49999988079071,5
NC0234010,134,.02238806,1.675000041723251,8.600000143051147,3
NC0234010-2,23,.39130434,59.29999887943268,59.29999887943268,9
NC0234010-3,23,.26086956,16.69999992847443,16.69999992847443,6
NC0235015,23,0,0,0,0
NC0235108,91,.010989011,1.600000023841858,4.800000190734863,1
NC0239010,116,.02586207,4.87500011920929,12.59999990463257,2
NC0239107,134,.082089551,12.59999993443489,49.4000004529953,7
NC0241010,177,.23163842,57.40666627883911,175.9999997615814,9
NC0241010-1,23,.39130434,59.40000021457672,59.40000021457672,9
NC0241010-2,23,.30434781,36.89999997615814,36.89999997615814,7
NC0241020,24,0,0,0,0
NC0241020-1,23,.17391305,17.50000023841858,17.50000023841858,4
NC0241020-2,23,.39130434,66.19999957084656,66.19999957084656,9
NC0241030,182,.3956044,42.79457092285156,65.39999961853027,8
NC0273010,53,0,0,0,0
NC0273010-1,23,.086956523,3.99999988079071,3.99999988079071,2
NC0273010-2,23,.086956523,3.299999952316284,3.299999952316284,2
NC0273409,23,.26086956,14,14,6
NC0276010,24,0,0,0,0
NC0276010-1,23,.30434781,40.49999976158142,40.49999976158142,7
NC0276010-2,23,.13043478,12.90000009536743,12.90000009536743,3
NC0276020,23,0,0,0,0
NC0276025,23,.2173913,25.60000038146973,25.60000038146973,5
NC0276030,58,.27586207,48.69999957084656,50.70000028610229,8
NC0279010,134,.014925373,.3875000029802322,3.100000023841858,2
NC0279020,134,.037313432,2.487500041723251,14.30000019073486,5
NC0279025,47,.021276595,7.300000190734863,7.300000190734863,1
NC0279030,23,0,0,0,0
NC0279040,12,0,0,0,0
NC0279115,12,0,0,0,0
NC0285010,47,.021276595,.3600000143051147,1.799999952316284,1
NC0285015,23,0,0,0,0
NC0285020,23,.086956523,11.39999985694885,11.39999985694885,2
NC0286010,24,0,0,0,0
NC0286010-1,23,.13043478,12.70000004768372,12.70000004768372,3
