pwsid,haa5,haa5_syr3,haa5_syr4,tthm,tthm_syr3,tthm_syr4,combined_dbp,combined_dbp_syr3,combined_dbp_syr4
MO2182290,30.935715,32.525002,21.4,51.891666,49.875,55.924999,82.827377,82.400002,77.324997
MO2182824,0,0,0,0,0,0,0,0,0
MO3010033,0,0,1.33,8.04,1.36,8.04,8.04,1.36,9.3699999
MO3010039,0,0,0,0,0,0,0,0,0
MO3010047,0,0,0,0,0,2.8199999,0,0,2.8199999
MO3010054,0,0,0,0,0,0,0,0,0
MO3010075,31.049999,0,31.049999,106,0,106,137.05,0,137.05
MO3010089,37.553844,28.620001,43.137501,65.238098,59.664288,76.385712,102.79195,88.284286,119.52321
MO3010115,0,0,0,0,0,0,0,0,0
MO3010124,0,0,2.9499998,0,.93000001,3.1066666,0,.93000001,6.0566664
MO3010130,0,0,0,0,0,0,0,0,0
MO3010146,0,0,0,0,0,0,0,0,0
MO3010149,0,0,0,0,0,0,0,0,0
MO3010152,0,0,0,2.6300001,3.72,.81999999,2.6300001,3.72,.81999999
MO3010155,0,0,0,0,.61000001,0,0,.61000001,0
MO3010166,0,0,0,8.2399998,0,8.2399998,8.2399998,0,8.2399998
MO3010180,0,0,0,0,0,0,0,0,0
MO3010181,16.955555,16.16,17.136364,40.486362,57.849998,38.75,57.441917,74.009995,55.886364
MO3010196,0,0,0,0,0,0,0,0,0
MO3010219,0,0,0,0,0,0,0,0,0
MO3010240,0,0,0,0,0,0,0,0,0
MO3010257,0,0,0,0,0,0,0,0,0
MO3010291,0,0,0,0,0,0,0,0,0
MO3010296,0,0,0,0,.23999999,4,0,.23999999,4
MO3010332,0,0,0,0,0,.63499999,0,0,.63499999
MO3010340,0,0,0,0,0,2.26,0,0,2.26
MO3010348,0,0,0,0,0,.86000001,0,0,.86000001
MO3010384,0,0,0,0,0,.57999998,0,0,.57999998
MO3010386,0,0,0,0,0,0,0,0,0
MO3010396,0,0,0,3.0799999,0,3.0799999,3.0799999,0,3.0799999
MO3010400,0,0,1.39,0,0,0,0,0,1.39
MO3010407,0,0,0,0,.68000001,.28666666,0,.68000001,.28666666
MO3010409,17.818182,15.576923,19.275,45.004166,42.041668,47.966667,62.82235,57.618591,67.241669
MO3010424,0,0,0,0,0,.60000002,0,0,.60000002
MO3010441,0,0,0,0,0,0,0,0,0
MO3010444,0,0,0,0,0,0,0,0,0
MO3010448,0,0,0,2.1900001,0,.68000001,2.1900001,0,.68000001
MO3010469,0,0,0,0,0,0,0,0,0
MO3010470,0,0,2.73,2.8599999,0,2.8599999,2.8599999,0,5.5900002
MO3010471,0,0,0,0,0,0,0,0,0
MO3010563,0,0,0,8.2650003,10.6,5.9299998,8.2650003,10.6,5.9299998
MO3010614,0,0,0,0,0,0,0,0,0
MO3010642,0,0,0,0,0,0,0,0,0
MO3010660,0,0,0,0,0,2.22,0,0,2.22
MO3010684,0,0,0,0,0,0,0,0,0
MO3010700,0,0,1.3099999,2.6199999,.36000001,2.6199999,2.6199999,.36000001,3.9299998
MO3010706,0,0,0,0,0,0,0,0,0
MO3010709,0,0,0,0,0,0,0,0,0
MO3010712,0,0,0,0,0,0,0,0,0
MO3010720,0,0,0,0,0,0,0,0,0
MO3010728,14.521739,22.866667,5.4181819,16.571817,21.102858,8.6424999,31.093555,43.969524,14.060682
MO3010746,0,0,1.16,0,0,0,0,0,1.16
MO3010767,0,0,0,6.5799999,4.8699999,8.29,6.5799999,4.8699999,8.29
MO3010771,0,0,0,0,0,0,0,0,0
MO3010783,0,0,0,0,0,0,0,0,0
MO3010791,0,0,0,2.02,0,.60333335,2.02,0,.60333335
MO3010819,0,0,1.23,0,0,.41,0,0,1.64
MO3010822,0,0,0,50.400002,0,50.400002,50.400002,0,50.400002
MO3010831,0,0,3.5,0,0,.69999999,0,0,4.1999998
MO3010835,0,0,0,8.21,1.665,8.21,8.21,1.665,8.21
MO3010841,0,0,0,0,0,2.1799998,0,0,2.1799998
MO3010887,0,0,0,0,0,.61000001,0,0,.61000001
MO3010904,0,0,0,0,0,0,0,0,0
MO3011121,0,0,0,0,0,0,0,0,0
MO3011346,0,0,0,0,0,.60000002,0,0,.60000002
MO3011367,0,0,0,2.27,0,4.813333,2.27,0,4.813333
MO3021138,0,0,0,0,0,0,0,0,0
MO3021236,0,0,0,0,0,0,0,0,0
MO3021326,0,0,0,0,0,0,0,0,0
MO3021332,14.216666,0,14.216666,91.442856,0,91.442856,105.65952,0,105.65952
MO3021377,0,0,0,0,0,0,0,0,0
MO3024052,0,0,0,0,0,0,0,0,0
MO3024055,0,0,0,3.9000001,2.5149999,3.9000001,3.9000001,2.5149999,3.9000001
MO3024058,0,0,.69999999,1.2016667,2.5628333,.71333331,1.2016667,2.5628333,1.4133333
MO3024059,0,0,0,0,0,0,0,0,0
MO3024084,0,0,0,0,0,.54000002,0,0,.54000002
MO3024085,0,0,0,3.5975001,1.535,3.5975001,3.5975001,1.535,3.5975001
MO3024090,0,0,0,0,0,0,0,0,0
MO3024091,0,0,0,0,0,0,0,0,0
MO3024159,0,0,0,0,0,0,0,0,0
MO3024160,0,0,0,0,.81333339,.18000001,0,.81333339,.18000001
MO3024162,0,0,0,4.5100002,0,4.5100002,4.5100002,0,4.5100002
MO3024163,0,0,.93000001,4.7199998,.16666667,4.7199998,4.7199998,.16666667,5.6499996
MO3024164,0,0,0,2.3699999,0,2.3699999,2.3699999,0,2.3699999
MO3024169,0,0,0,0,0,.61000001,0,0,.61000001
MO3024170,0,0,25.961668,39.57,0,39.57,39.57,0,65.53167
MO3024395,0,0,0,0,0,0,0,0,0
MO3024396,0,0,0,1.705,0,.31,1.705,0,.31
MO3024413,0,0,0,0,0,0,0,0,0
MO3024437,0,0,0,0,0,0,0,0,0
MO3024438,0,0,0,0,0,0,0,0,0
MO3024439,0,0,0,0,0,.58999997,0,0,.58999997
MO3024440,0,0,0,0,0,0,0,0,0
MO3024441,0,0,0,0,0,0,0,0,0
MO3024465,0,0,0,0,0,0,0,0,0
MO3024466,0,0,0,0,0,4,0,0,4
MO3024467,0,0,0,13.2,5.2249999,13.2,13.2,5.2249999,13.2
MO3024490,0,0,0,0,0,0,0,0,0
MO3024491,0,0,0,0,0,0,0,0,0
MO3030474,0,0,0,0,0,0,0,0,0
MO3031089,0,0,0,0,0,0,0,0,0
MO3031118,0,0,0,0,0,0,0,0,0
MO3031133,0,0,0,0,0,0,0,0,0
MO3031161,0,0,0,0,0,0,0,0,0
MO3031167,0,0,0,0,0,0,0,0,0
MO3031183,0,0,0,.80000001,.58999997,1.15,.80000001,.58999997,1.15
MO3031198,0,5.0700002,0,0,0,0,0,5.0700002,0
MO3031201,0,0,0,0,0,0,0,0,0
MO3031207,0,0,0,0,0,0,0,0,0
MO3031208,0,0,0,0,0,0,0,0,0
MO3031211,0,0,0,0,0,0,0,0,0
MO3031220,0,0,0,2.77,0,2.77,2.77,0,2.77
MO3031232,0,0,0,0,0,0,0,0,0
MO3031242,0,0,0,0,0,0,0,0,0
MO3031246,0,0,0,0,0,0,0,0,0
MO3031257,0,0,1.42,0,0,0,0,0,1.42
MO3031259,0,0,0,0,0,0,0,0,0
MO3031265,0,0,0,0,0,0,0,0,0
MO3031267,0,0,0,0,0,0,0,0,0
MO3031280,0,0,0,0,0,0,0,0,0
MO3031290,0,0,0,0,0,0,0,0,0
MO3031293,0,0,0,0,0,0,0,0,0
MO3031299,0,0,0,0,0,0,0,0,0
MO3031301,0,0,0,0,0,0,0,0,0
MO3031302,0,0,0,0,0,0,0,0,0
MO3031307,0,0,0,0,0,0,0,0,0
MO3031317,0,0,0,0,0,0,0,0,0
MO3031322,0,0,0,0,0,0,0,0,0
MO3031338,0,0,0,0,0,0,0,0,0
MO3031349,0,0,0,0,0,0,0,0,0
MO3031358,0,0,0,0,0,.15800001,0,0,.15800001
MO3031364,0,0,0,0,0,0,0,0,0
MO3031365,0,0,0,0,0,0,0,0,0
MO3031381,0,0,0,0,0,0,0,0,0
MO3031383,0,0,0,0,0,.98000002,0,0,.98000002
MO3036018,0,0,0,0,0,0,0,0,0
MO3036043,0,0,0,27.25,0,54.5,27.25,0,54.5
MO3036050,0,0,0,0,0,0,0,0,0
MO3036065,0,0,0,0,0,0,0,0,0
MO3036072,0,0,0,0,0,0,0,0,0
MO3036078,0,0,0,0,0,0,0,0,0
MO3036099,0,0,0,0,0,0,0,0,0
MO3036103,0,0,0,0,0,0,0,0,0
MO3036105,0,0,0,0,0,0,0,0,0
MO3036113,0,1.1,1.2,3.2,0,3.2,3.2,1.1,4.4000001
MO3036121,0,0,0,0,0,0,0,0,0
MO3036122,0,0,0,0,0,0,0,0,0
MO3036123,0,0,0,0,0,0,0,0,0
MO3036127,0,0,0,0,0,0,0,0,0
MO3036131,0,0,0,0,0,0,0,0,0
MO3036133,0,0,0,0,0,0,0,0,0
MO3036137,0,0,0,0,0,0,0,0,0
MO3036151,0,0,0,0,0,0,0,0,0
MO3036153,0,0,0,0,0,1.6099999,0,0,1.6099999
MO3036155,0,0,0,0,0,0,0,0,0
MO3036157,0,0,0,0,0,0,0,0,0
MO3036166,0,0,0,4.3200002,1.5899999,4.3200002,4.3200002,1.5899999,4.3200002
MO3036175,0,0,0,0,0,.29499999,0,0,.29499999
MO3036179,0,0,0,0,0,0,0,0,0
MO3036234,0,0,0,0,0,0,0,0,0
MO3036251,0,0,0,0,0,0,0,0,0
MO3036260,0,0,0,0,0,0,0,0,0
MO3036354,0,0,0,0,0,.63999999,0,0,.63999999
MO3040761,0,0,0,0,0,0,0,0,0
MO3040960,0,0,0,0,.50999999,0,0,.50999999,0
MO3041122,0,0,0,0,0,0,0,0,0
MO3041171,0,0,0,0,0,0,0,0,0
MO3041238,0,0,0,0,0,.59500003,0,0,.59500003
MO3041283,0,0,0,0,0,0,0,0,0
MO3041351,0,0,0,0,0,0,0,0,0
MO3041361,0,0,0,0,0,0,0,0,0
MO3048033,0,0,0,0,0,0,0,0,0
MO3048108,0,0,0,0,0,0,0,0,0
MO3048122,0,0,0,0,0,0,0,0,0
MO3048123,0,0,0,0,0,0,0,0,0
MO3048124,0,0,0,0,0,0,0,0,0
MO3048125,0,0,0,0,0,0,0,0,0
MO3048132,0,0,0,0,0,0,0,0,0
MO3048141,0,0,0,0,0,0,0,0,0
MO3048243,0,0,0,0,0,0,0,0,0
MO3048254,0,0,0,0,0,0,0,0,0
MO3048263,0,0,0,0,0,0,0,0,0
MO3048277,0,0,0,0,0,0,0,0,0
MO3048289,0,0,0,0,0,0,0,0,0
MO3060800,0,0,0,0,0,0,0,0,0
MO3069001,0,10.1,0,0,.69999999,1.3665,0,10.8,1.3665
MO3069003,0,0,0,0,0,0,0,0,0
MO3069008,0,0,0,0,0,32.209999,0,0,32.209999
MO3069010,0,0,0,0,0,0,0,0,0
MO3069013,0,0,0,0,0,0,0,0,0
MO3069014,0,0,0,0,0,0,0,0,0
MO3069085,0,0,0,0,0,0,0,0,0
MO3071205,0,0,0,0,0,0,0,0,0
MO3071239,0,0,0,0,0,0,0,0,0
MO3071339,0,0,0,0,0,0,0,0,0
MO3079500,26.700001,29.977777,24.018183,43.389999,62.599998,38.587502,70.089996,92.577774,62.605682
MO3079510,0,0,0,0,0,.55000001,0,0,.55000001
MO3079511,0,0,0,0,0,0,0,0,0
MO3079537,0,0,0,6.25,0,6.25,6.25,0,6.25
MO3152178,0,1.4299999,6.6799998,0,1.6799999,0,0,3.1099999,6.6799998
MO3162350,0,0,0,0,.61000001,0,0,.61000001,0
MO3170930,0,0,0,0,0,0,0,0,0
MO3171120,0,0,0,0,0,0,0,0,0
MO3171131,0,0,0,0,0,0,0,0,0
MO3171146,0,0,0,0,0,0,0,0,0
MO3171198,0,0,0,0,0,1.34,0,0,1.34
MO3171199,0,0,0,0,0,0,0,0,0
MO3171200,0,0,0,0,0,0,0,0,0
MO3171247,0,0,0,0,0,0,0,0,0
MO3171252,0,0,0,0,0,0,0,0,0
MO3171263,0,0,0,0,0,0,0,0,0
MO3171582,0,0,0,0,0,0,0,0,0
MO3172256,0,2.9200001,0,0,3.54,4.6900001,0,6.46,4.6900001
MO3178192,0,0,0,0,1.78,3.6700001,0,1.78,3.6700001
MO3180363,0,0,0,0,0,0,0,0,0
MO3180628,0,0,0,0,0,0,0,0,0
MO3180637,0,0,0,0,0,0,0,0,0
MO3180838,0,0,0,0,0,1.77,0,0,1.77
MO3181385,0,0,0,0,0,0,0,0,0
MO3182219,0,0,3.21,14,14,1.21,14,14,4.4200001
MO3182434,0,0,0,0,0,0,0,0,0
MO3182613,0,0,0,0,0,0,0,0,0
MO3190706,0,0,0,0,0,0,0,0,0
MO3190757,0,0,0,0,0,0,0,0,0
MO3190771,0,0,0,0,0,0,0,0,0
MO3190813,0,0,0,0,0,.91000003,0,0,.91000003
MO3191470,0,0,0,0,0,0,0,0,0
MO3191552,0,0,0,0,0,0,0,0,0
MO3191837,0,0,1.28,0,0,3.99,0,0,5.27
MO3221427,0,0,0,0,0,.47,0,0,.47
MO3238027,0,0,0,0,0,0,0,0,0
MO3238098,0,0,0,0,0,.87,0,0,.87
MO3238183,0,0,0,0,2.74,0,0,2.74,0
MO3238263,0,0,0,0,0,8.6800003,0,0,8.6800003
MO3240282,0,0,0,0,2.1199999,0,0,2.1199999,0
MO3240554,0,0,0,0,0,0,0,0,0
MO3242162,0,1.55,0,5.54,5.54,0,5.54,7.0900002,0
MO3242566,0,0,0,0,0,0,0,0,0
MO3252255,0,0,0,0,0,0,0,0,0
MO3252288,0,0,0,0,0,0,0,0,0
MO3258182,0,0,0,0,0,0,0,0,0
MO3262156,0,0,0,0,0,0,0,0,0
MO3280530,0,0,0,0,14.82,0,0,14.82,0
MO3281045,0,0,0,0,0,0,0,0,0
MO3282326,0,0,0,0,0,0,0,0,0
MO3301350,0,0,0,0,0,.81999999,0,0,.81999999
MO3302314,0,0,0,0,0,0,0,0,0
MO3302411,0,0,0,0,0,0,0,0,0
MO3302557,0,0,0,0,0,0,0,0,0
MO4010002,25.200001,10.7,25.200001,47.599998,.28,47.599998,72.800003,10.98,72.800003
MO4010011,0,0,0,0,0,0,0,0,0
MO4010012,0,0,0,0,0,1.01,0,0,1.01
MO4010017,0,0,1.1,11.775,.66000003,11.775,11.775,.66000003,12.875
MO4010018,0,0,0,0,0,0,0,0,0
MO4010022,18.200001,0,18.200001,0,0,0,18.200001,0,18.200001
MO4010023,0,2.0799999,3.1233335,0,.75,12.565001,0,2.8299999,15.688334
MO4010052,0,0,0,0,0,.56,0,0,.56
MO4010062,0,0,0,0,0,0,0,0,0
MO4010066,6.25,0,6.25,0,4.4700003,19.6,6.25,4.4700003,25.85
MO4010067,0,0,2.75,0,2.01,8.8566666,0,2.01,11.606667
MO4010072,5.8000002,0,5.8000002,0,0,1.64,5.8000002,0,7.4400001
MO4010073,0,0,0,0,0,0,0,0,0
MO4010078,0,0,0,2.21,2.21,1.01,2.21,2.21,1.01
MO4010079,0,0,0,0,0,0,0,0,0
MO4010087,5.5666666,16.700001,0,20,0,20,25.566666,16.700001,20
MO4010120,0,0,0,0,0,.69749999,0,0,.69749999
MO4010132,0,0,0,2.79,2.79,.61500001,2.79,2.79,.61500001
MO4010136,28.928572,32.964706,11.775,37.602592,37.542801,38.349998,66.531166,70.507507,50.125
MO4010137,0,0,11.3,0,0,96.150002,0,0,107.45
MO4010143,0,0,0,0,0,.60000002,0,0,.60000002
MO4010151,0,0,0,0,0,1.9499999,0,0,1.9499999
MO4010154,0,27.005001,3.8699999,0,31.825001,19.771667,0,58.830002,23.641666
MO4010160,0,8.9799995,3.9100001,0,.98000002,4.0500002,0,9.9599991,7.96
MO4010170,0,0,2.0799999,0,0,1.12,0,0,3.1999998
MO4010211,0,0,.66333336,14.8,0,14.8,14.8,0,15.463333
MO4010216,3.9000001,0,3.9000001,51.400002,0,51.400002,55.300003,0,55.300003
MO4010221,0,0,0,0,0,.51999998,0,0,.51999998
MO4010226,0,.67000002,0,0,2.23,13.02,0,2.9000001,13.02
MO4010235,0,5.3099999,0,12.15,10.9,12.775,12.15,16.209999,12.775
MO4010243,0,0,0,2.5,0,2.5,2.5,0,2.5
MO4010246,0,0,0,0,0,0,0,0,0
MO4010253,0,0,0,0,0,3.8900001,0,0,3.8900001
MO4010255,0,0,0,0,.84500003,2.3399999,0,.84500003,2.3399999
MO4010270,0,0,0,0,0,5.0715833,0,0,5.0715833
MO4010278,29.1,3.1199999,29.1,37.040001,25.860001,59.400002,66.139999,28.98,88.5
MO4010279,0,0,2.4400001,8.6866665,8.3450003,9.3699999,8.6866665,8.3450003,11.809999
MO4010290,41.9375,45.759998,35.566666,75.042107,66.058334,90.442856,116.97961,111.81833,126.00952
MO4010293,0,0,0,0,0,0,0,0,0
MO4010304,0,0,1.62,7.1999998,.61250001,7.1999998,7.1999998,.61250001,8.8199997
MO4010322,0,0,0,0,0,0,0,0,0
MO4010354,0,0,0,0,0,0,0,0,0
MO4010370,0,0,0,0,0,0,0,0,0
MO4010372,0,0,0,0,0,3.1099999,0,0,3.1099999
MO4010379,0,0,0,0,0,0,0,0,0
MO4010382,0,0,0,0,0,0,0,0,0
MO4010402,38.854546,46.542858,25.4,43.679413,38.968182,52.316666,82.533958,85.51104,77.716667
MO4010404,0,0,0,5.1999998,10.4,2.497,5.1999998,10.4,2.497
MO4010417,0,2.4100001,5.4575,17.366667,14.15,23.799999,17.366667,16.559999,29.2575
MO4010422,0,0,0,0,.34,0,0,.34,0
MO4010434,0,0,1.27,0,0,0,0,0,1.27
MO4010456,0,0,0,0,4.9099998,5.355,0,4.9099998,5.355
MO4010467,0,0,0,0,0,0,0,0,0
MO4010468,0,1.59,0,0,0,7.04,0,1.59,7.04
MO4010483,0,0,1.3,0,0,4.4433336,0,0,5.7433338
MO4010490,0,0,0,0,0,0,0,0,0
MO4010496,0,0,0,2.6400001,0,5.2800002,2.6400001,0,5.2800002
MO4010501,0,0,0,0,1.3099999,0,0,1.3099999,0
MO4010504,0,0,0,13.4,8.7799997,13.4,13.4,8.7799997,13.4
MO4010509,0,4.1199999,11.735,0,12.24,11.45,0,16.360001,23.184999
MO4010527,0,0,0,0,0,.47,0,0,.47
MO4010531,29.1,0,29.1,18.4,9.2858334,18.4,47.5,9.2858334,47.5
MO4010543,9.833333,14.3,7.5999999,14.4,0,14.4,24.233334,14.3,22
MO4010551,0,0,0,0,.62,.62,0,.62,.62
MO4010557,0,0,.95999998,11.6,0,11.6,11.6,0,12.56
MO4010570,21.5,0,21.5,19.700001,18.799999,20.6,41.200001,18.799999,42.099998
MO4010604,0,0,0,6.3000002,6.21,6.3899999,6.3000002,6.21,6.3899999
MO4010626,0,0,5.8600001,9.3699999,.93000001,9.3699999,9.3699999,.93000001,15.23
MO4010636,28.69375,20.25,31.508333,55.189999,50.181999,61.450001,83.883751,70.431999,92.958336
MO4010640,5.9666667,7.6714287,7.020556,7.9200001,6.9400001,10.533334,13.886667,14.611429,17.55389
MO4010643,0,0,0,21,2.5149999,21,21,2.5149999,21
MO4010656,35.799999,33.142857,37.49091,53.75,36.700001,61.5,89.550003,69.842857,98.990906
MO4010658,6.75,13.5,6.2600002,31.4,6.54,31.4,38.150002,20.040001,37.66
MO4010668,0,0,0,0,0,0,0,0,0
MO4010670,0,0,0,0,2.0550001,0,0,2.0550001,0
MO4010674,0,0,0,0,0,0,0,0,0
MO4010689,0,0,0,0,0,1.465,0,0,1.465
MO4010701,0,0,0,0,0,0,0,0,0
MO4010710,7.0833335,13,5.9000001,53.150002,48.099998,54.833332,60.233334,61.099998,60.733334
MO4010718,0,0,1.36,0,22.25,0,0,22.25,1.36
MO4010721,0,0,1.1,0,0,0,0,0,1.1
MO4010726,0,0,.75,15.36,7.2199998,23.5,15.36,7.2199998,24.25
MO4010729,0,0,0,33.099998,1.73,33.099998,33.099998,1.73,33.099998
MO4010732,0,0,0,2.6900001,0,2.6900001,2.6900001,0,2.6900001
MO4010743,0,0,6.6100001,24.514999,9.4300003,39.599998,24.514999,9.4300003,46.209999
MO4010758,0,0,0,0,.29499999,.81999999,0,.29499999,.81999999
MO4010777,0,0,0,0,2.3599999,0,0,2.3599999,0
MO4010788,0,0,0,0,.54000002,0,0,.54000002,0
MO4010811,0,0,0,0,1.27,3.0799999,0,1.27,3.0799999
MO4010814,0,2.1199999,4.0700002,24.799999,24.799999,3.1800001,24.799999,26.919998,7.25
MO4010821,0,0,1.75,0,1.925,0,0,1.925,1.75
MO4010830,0,0,0,6.5,0,13,6.5,0,13
MO4010853,2.5999999,2.73,6.6144624,11.337334,9.3090906,16.915001,13.937334,12.039091,23.529463
MO4010861,0,0,0,0,.56,0,0,.56,0
MO4010862,0,0,0,0,0,1.02,0,0,1.02
MO4010867,0,0,0,0,0,0,0,0,0
MO4010876,0,0,3.47,6.96,4.5700002,6.96,6.96,4.5700002,10.43
MO4010883,0,0,0,0,0,0,0,0,0
MO4010885,0,0,0,3.3699999,0,3.3699999,3.3699999,0,3.3699999
MO4010924,0,0,0,0,0,0,0,0,0
MO4010945,0,0,0,27.6,38.799999,16.4,27.6,38.799999,16.4
MO4010959,13.5,2.0599999,13.5,40.299999,2.22,40.299999,53.799999,4.2799997,53.799999
MO4010971,0,5.1900001,0,14.2,14.2,0,14.2,19.389999,0
MO4010993,0,0,0,0,0,0,0,0,0
MO4011123,0,0,0,0,0,0,0,0,0
MO4011158,0,0,3.1300001,4.46,0,4.46,4.46,0,7.5900002
MO4011179,32.299999,12.3,32.299999,52.666668,45.25,67.5,84.966667,57.549999,99.800003
MO4011441,0,0,3.26,0,0,0,0,0,3.26
MO4011491,0,0,0,0,0,0,0,0,0
MO4020601,0,0,1.12,0,0,4.9899998,0,0,6.1099997
MO4021083,0,0,1.3875,8.5900002,0,8.5900002,8.5900002,0,9.9775
MO4021151,0,0,0,0,0,0,0,0,0
MO4021164,0,0,0,0,0,0,0,0,0
MO4021178,13.9,0,13.9,25.4,0,25.4,39.299999,0,39.299999
MO4021260,0,0,12.625,32.233334,0,32.233334,32.233334,0,44.858334
MO4021310,0,0,0,0,0,.51999998,0,0,.51999998
MO4021311,0,0,0,0,0,0,0,0,0
MO4021370,14.475,0,14.475,51.849998,0,51.849998,66.324997,0,66.324997
MO4021376,0,0,0,0,0,0,0,0,0
MO4021384,0,0,0,0,0,0,0,0,0
MO4021447,0,0,0,13.7,0,13.7,13.7,0,13.7
MO4021451,0,0,0,0,1.7,0,0,1.7,0
MO4021532,0,0,0,0,0,2.1100001,0,0,2.1100001
MO4021566,12.6,0,12.6,0,0,11.133333,12.6,0,23.733334
MO4021592,0,0,8.5200005,28.5,0,28.5,28.5,0,37.02
MO4021610,0,0,0,0,0,3.02,0,0,3.02
MO4024070,0,0,0,1.58,2.3699999,0,1.58,2.3699999,0
MO4024071,0,0,0,0,0,0,0,0,0
MO4024072,0,1.16,4.23,15.5,0,15.5,15.5,1.16,19.73
MO4024096,0,0,8.5300007,0,0,2.1916666,0,0,10.721667
MO4024097,0,0,0,0,0,3.5566666,0,0,3.5566666
MO4024100,0,0,0,0,0,0,0,0,0
MO4024108,0,0,0,0,0,0,0,0,0
MO4024109,0,0,0,0,0,0,0,0,0
MO4024196,0,0,0,0,0,.54000002,0,0,.54000002
MO4024206,0,0,0,0,0,0,0,0,0
MO4024207,0,0,0,0,0,0,0,0,0
MO4024208,0,0,0,0,0,0,0,0,0
MO4024209,0,0,0,0,0,0,0,0,0
MO4024264,0,0,0,0,0,0,0,0,0
MO4024266,0,0,0,0,0,0,0,0,0
MO4024267,0,0,0,0,0,0,0,0,0
MO4024368,0,0,0,4.8299999,0,4.8299999,4.8299999,0,4.8299999
MO4024369,0,0,0,0,1.01,0,0,1.01,0
MO4024415,0,0,20.07,0,0,6.6900001,0,0,26.76
MO4024416,0,0,21.42,0,0,5.23,0,0,26.65
MO4024418,0,0,0,21,0,21,21,0,21
MO4024419,0,0,0,0,0,2.8583331,0,0,2.8583331
MO4024432,0,0,0,0,0,0,0,0,0
MO4024433,0,0,1.65,0,0,0,0,0,1.65
MO4024448,0,0,.25333333,0,3.47,4.0116668,0,3.47,4.2650003
MO4024455,0,0,0,0,0,0,0,0,0
MO4024456,12.98,0,12.98,56.50909,0,56.50909,69.48909,0,69.48909
MO4024516,0,0,3.1400001,22.799999,0,22.799999,22.799999,0,25.939999
MO4024521,0,0,0,0,0,0,0,0,0
MO4024522,0,0,0,0,0,0,0,0,0
MO4024523,0,0,0,0,0,0,0,0,0
MO4024538,0,0,0,0,0,0,0,0,0
MO4024539,0,0,0,0,0,0,0,0,0
MO4024543,0,0,0,0,0,0,0,0,0
MO4024544,0,0,0,0,0,0,0,0,0
MO4024581,0,0,0,24.799999,5.4399996,24.799999,24.799999,5.4399996,24.799999
MO4024582,0,0,0,0,0,0,0,0,0
MO4024583,0,0,2.8099999,6.3499999,0,6.3499999,6.3499999,0,9.1599998
MO4024584,0,0,0,22.700001,0,22.700001,22.700001,0,22.700001
MO4024585,0,0,0,8.29,1.63,8.29,8.29,1.63,8.29
MO4024586,0,0,6.1100001,0,0,2.3099999,0,0,8.4200001
MO4024606,0,0,0,0,0,0,0,0,0
MO4024607,0,0,0,0,0,0,0,0,0
MO4024608,0,0,0,0,0,0,0,0,0
MO4024609,0,0,2.4000001,0,0,0,0,0,2.4000001
MO4024637,0,0,0,0,0,0,0,0,0
MO4030223,0,0,0,13.325,4.1500001,22.5,13.325,4.1500001,22.5
MO4030275,14.2,0,14.2,0,2.6700001,0,14.2,2.6700001,14.2
MO4030289,0,0,0,0,0,0,0,0,0
MO4031196,0,0,0,0,0,1.1033334,0,0,1.1033334
MO4031203,0,0,0,0,0,0,0,0,0
MO4031206,0,0,0,0,0,.74000001,0,0,.74000001
MO4031320,0,0,0,0,0,0,0,0,0
MO4031334,0,0,0,0,0,.70999998,0,0,.70999998
MO4031611,0,0,0,0,0,0,0,0,0
MO4031631,0,0,0,0,0,0,0,0,0
MO4036026,0,0,0,0,0,0,0,0,0
MO4036038,0,0,0,0,0,0,0,0,0
MO4036059,0,0,0,0,.255,3.2650001,0,.255,3.2650001
MO4036064,0,0,0,0,0,0,0,0,0
MO4036069,0,0,0,0,0,0,0,0,0
MO4036095,0,0,0,0,0,0,0,0,0
MO4036132,0,0,0,0,0,0,0,0,0
MO4036144,0,0,0,0,0,1.62,0,0,1.62
MO4036146,0,0,0,0,0,0,0,0,0
MO4036173,0,0,0,0,0,0,0,0,0
MO4036194,0,0,0,2.99,0,2.99,2.99,0,2.99
MO4036202,0,0,0,0,0,0,0,0,0
MO4036224,0,0,0,0,0,0,0,0,0
MO4036226,0,0,0,0,0,3.45,0,0,3.45
MO4036256,0,0,0,0,5.1500001,0,0,5.1500001,0
MO4036264,0,0,0,0,0,0,0,0,0
MO4036306,0,0,0,0,0,0,0,0,0
MO4036307,0,0,0,0,0,0,0,0,0
MO4036308,0,0,0,0,0,0,0,0,0
MO4036309,0,0,0,0,0,0,0,0,0
MO4036311,0,0,0,0,0,0,0,0,0
MO4036318,0,0,0,0,0,0,0,0,0
MO4041275,0,0,0,0,0,0,0,0,0
MO4041308,0,0,0,0,0,0,0,0,0
MO4041347,0,0,0,0,0,0,0,0,0
MO4043109,0,0,0,0,0,.54000002,0,0,.54000002
MO4048064,0,0,0,0,0,0,0,0,0
MO4048083,0,0,0,0,0,0,0,0,0
MO4048095,0,0,0,0,0,0,0,0,0
MO4048167,0,0,0,0,0,0,0,0,0
MO4048181,0,0,0,0,0,0,0,0,0
MO4048230,0,0,0,0,0,0,0,0,0
MO4048233,0,0,0,0,0,0,0,0,0
MO4048239,0,0,0,0,0,0,0,0,0
MO4048241,0,0,0,0,0,0,0,0,0
MO4048245,0,0,0,0,0,0,0,0,0
MO4061392,0,0,0,0,1.8200001,0,0,1.8200001,0
