"","PWSID","VIOLATION_CATEGORY_CODE","VIOLATION_STATUS","diff_days","total_violations"
"600","AL0001046","MCL","Resolved",89.9583333333333,4
"601","AL0001132","TT","Resolved",2958,4
"602","AL0001273","TT","Resolved",418,4
"603","AL0001313","MCL","Resolved",88.9583333333333,4
"604","AL0001362","MCL","Resolved",88.9583333333333,4
"605","AL0001371","MCL","Resolved",91,14
"606","AL0001410","MCL","Resolved",91.0416666666667,34
"607","AL0001412","MCL","Resolved",90,8
"608","AL0001507","MCL","Resolved",91.0416666666667,20
"609","AL0001702","TT","Resolved",325,4
"610","AL0001716","MCL","Archived",91.0416666666667,5
"611","AL0001764","MCL","Resolved",91.0416666666667,46
"612","AL0001771","MCL","Resolved",91.0416666666667,20
"613","AL0001790","MCL","Resolved",91,4
"614","AL0001796","MCL","Resolved",91.0416666666667,41
"615","AL0001811","MRDL","Resolved",29.9583333333333,8
"616","AR0000001","MCL","Resolved",29,3
"617","AR0000003","MCL","Resolved",30,3
"618","AR0000007","MCL","Resolved",29.0416666666667,4
"619","AR0000010","TT","Resolved",1009,64
"620","AR0000012","MCL","Resolved",29.0416666666667,4
"621","AR0000014","MCL","Resolved",91.0416666666667,43
"622","AR0000016","MCL","Resolved",91.0416666666667,14
"623","AR0000019","TT","Resolved",2074,21
"624","AR0000021","MCL","Resolved",91.0416666666667,42
"625","AR0000031","MCL","Resolved",29,3
"626","AR0000033","MCL","Resolved",29,3
"627","AR0000037","MCL","Resolved",89.9583333333333,4
"628","AR0000040","MCL","Resolved",91.0416666666667,52
"629","AR0000043","TT","Resolved",2043.95833333333,110
"630","AR0000048","MCL","Resolved",91.0416666666667,17
"631","AR0000049","MCL","Resolved",90,14
"632","AR0000056","TT","Resolved",30,3
"633","AR0000061","TT","Resolved",1375,59
"634","AR0000067","MCL","Resolved",30,6
"635","AR0000074","MCL","Archived",29,2
"636","AR0000077","MCL","Resolved",29,3
"637","AR0000088","TT","Resolved",30,5
"638","AR0000097","TT","Resolved",2836,51
"639","AR0000109","MCL","Resolved",91.0416666666667,37
"640","AR0000119","MCL","Resolved",29,3
"641","AR0000135","MCL","Resolved",91.0416666666667,38
"642","AR0000136","MCL","Resolved",91.0416666666667,22
"643","AR0000143","MCL","Resolved",91.0416666666667,23
"644","AR0000150","TT","Resolved",1528,7
"645","AR0000156","MCL","Resolved",30,3
"646","AR0000159","TT","Resolved",2408.95833333333,3
"647","AR0000160","TT","Resolved",30,11
"648","AR0000166","TT","Resolved",2897,31
"649","AR0000167","MCL","Resolved",29.0416666666667,7
"650","AR0000178","TT","Resolved",2592,225
"651","AR0000190","MCL","Resolved",91.0416666666667,17
"652","AR0000195","MCL","Resolved",29,6
"653","AR0000202","TT","Resolved",2409.95833333333,2
"654","AR0000218","TT","Resolved",2470,5
"655","AR0000230","MCL","Resolved",91.0416666666667,35
"656","AR0000239","MCL","Resolved",91.0416666666667,24
"657","AR0000241","MCL","Resolved",90,7
"658","AR0000243","TT","Resolved",29,6
"659","AR0000259","TT","Resolved",3049.95833333333,7
"660","AR0000263","TT","Resolved",1497,7
"661","AR0000265","TT","Resolved",2346.95833333333,87
"662","AR0000271","MCL","Resolved",29,3
"663","AR0000283","MCL","Resolved",28,8
"664","AR0000289","MCL","Resolved",30,3
"665","AR0000290","TT","Resolved",2105,5
"666","AR0000294","MCL","Resolved",88.9583333333333,5
"667","AR0000298","MCL","Resolved",91.0416666666667,19
"668","AR0000301","MCL","Resolved",90,14
"669","AR0000307","MCL","Resolved",29,3
"670","AR0000309","MCL","Resolved",91.0416666666667,6
"671","AR0000314","MCL","Resolved",91.0416666666667,159
"672","AR0000318","MCL","Resolved",30,7
"673","AR0000327","TT","Resolved",30,7
"674","AR0000328","MCL","Resolved",91.0416666666667,21
"675","AR0000329","MCL","Resolved",91.0416666666667,8
"676","AR0000334","TT","Resolved",30,10
"677","AR0000354","TT","Resolved",1801,5
"678","AR0000360","MCL","Resolved",91.0416666666667,12
"679","AR0000366","MCL","Resolved",29.0416666666667,4
"680","AR0000377","TT","Resolved",1832,48
"681","AR0000379","TT","Resolved",1832,29
"682","AR0000384","MCL","Resolved",90,5
"683","AR0000385","TT","Resolved",1893,17
"684","AR0000388","TT","Resolved",947.958333333333,3
"685","AR0000392","MCL","Resolved",91.0416666666667,102
"686","AR0000414","TT","Resolved",3077.95833333333,5
"687","AR0000416","MCL","Archived",29,4
"688","AR0000422","TT","Archived",30,2
"689","AR0000425","TT","Archived",29.0416666666667,2
"690","AR0000428","MCL","Resolved",29,3
"691","AR0000438","MCL","Resolved",30,5
"692","AR0000439","MCL","Resolved",91,27
"693","AR0000440","MCL","Resolved",88.9583333333333,5
"694","AR0000441","MCL","Resolved",91.0416666666667,20
"695","AR0000449","MCL","Resolved",91.0416666666667,48
"696","AR0000475","MCL","Resolved",27,3
"697","AR0000476","MCL","Resolved",29.0416666666667,4
"698","AR0000485","MCL","Resolved",91,7
"699","AR0000488","TT","Resolved",2166,28
"700","AR0000497","TT","Resolved",2043.95833333333,4
"701","AR0000505","MCL","Archived",91.0416666666667,52
"702","AR0000508","TT","Resolved",2805,38
"703","AR0000513","MCL","Resolved",91.0416666666667,35
"704","AR0000516","TT","Resolved",2989,10
"705","AR0000517","MCL","Resolved",30,3
"706","AR0000518","TT","Resolved",2805,97
"707","AR0000519","TT","Resolved",2866,16
"708","AR0000526","MCL","Resolved",89.9583333333333,4
"709","AR0000530","TT","Resolved",1070,5
"710","AR0000531","MCL","Resolved",30,3
"711","AR0000535","MCL","Resolved",91.0416666666667,23
"712","AR0000539","MCL","Resolved",30,15
"713","AR0000540","TT","Resolved",2500,41
"714","AR0000544","MCL","Resolved",91.0416666666667,18
"715","AR0000546","MCL","Archived",91.0416666666667,48
"716","AR0000550","MCL","Resolved",91.0416666666667,11
"717","AR0000553","MCL","Resolved",29,3
"718","AR0000555","MCL","Resolved",30,4
"719","AR0000557","MCL","Resolved",91.0416666666667,107
"720","AR0000562","MCL","Resolved",90,4
"721","AR0000572","MCL","Resolved",90,11
"722","AR0000574","MCL","Resolved",91.0416666666667,41
"723","AR0000580","MCL","Resolved",30,19
"724","AR0000583","TT","Resolved",1647.95833333333,32
"725","AR0000585","MCL","Archived",29,2
"726","AR0000596","TT","Resolved",1616.95833333333,11
"727","AR0000600","MCL","Resolved",91.0416666666667,40
"728","AR0000601","TT","Resolved",30,9
"729","AR0000602","MCL","Archived",91.0416666666667,22
"730","AR0000604","MCL","Resolved",91.0416666666667,15
"731","AR0000616","MCL","Archived",91.0416666666667,43
"732","AR0000618","MCL","Resolved",30,3
"733","AR0000620","TT","Resolved",2866,27
"734","AR0000625","TT","Resolved",2135,48
"735","AR0000637","TT","Resolved",1893,9
"736","AR0000638","MCL","Resolved",91.0416666666667,36
"737","AR0000639","TT","Resolved",613,5
"738","AR0000640","MCL","Resolved",91.0416666666667,21
"739","AR0000650","TT","Resolved",3077.95833333333,17
"740","AR0000653","MCL","Resolved",91.0416666666667,36
"741","AR0000654","MCL","Resolved",91.0416666666667,31
"742","AR0000658","MCL","Resolved",90.0416666666667,23
"743","AR0000660","MCL","Resolved",91.0416666666667,31
"744","AR0000661","MCL","Resolved",91.0416666666667,46
"745","AR0000681","TT","Resolved",674,11
"746","AR0000685","TT","Resolved",2989,116
"747","AR0000696","MCL","Resolved",88.9583333333333,4
"748","AR0000697","MCL","Archived",91.0416666666667,24
"749","AR0000709","MCL","Archived",90,6
"750","AR0000715","TT","Addressed",520.958333333333,52
"751","AR0000737","MCL","Resolved",91,11
"752","AR0000753","MCL","Resolved",91.0416666666667,15
"753","AR0000773","MCL","Resolved",91.0416666666667,94
"754","AR0000781","MCL","Resolved",30,3
"755","AR0000783","MCL","Resolved",91,3
"756","AR0000787","TT","Resolved",91.0416666666667,69
"757","AR0000793","MCL","Resolved",30,3
"758","AR0000803","TT","Resolved",29,6
"759","AR0000805","MCL","Resolved",91.0416666666667,77
"760","AR0000806","TT","Resolved",2836,4
"761","AR0000808","TT","Resolved",1344,3
"762","AR0000813","TT","Resolved",1953.95833333333,2
"763","AR0000822","MCL","Archived",91.0416666666667,55
"764","AR0000846","MCL","Archived",91.0416666666667,42
"765","AR0000851","MCL","Resolved",91,10
"766","AR0000856","MCL","Resolved",29,3
"767","AR0000867","MCL","Resolved",30,9
"768","AR0000871","MCL","Resolved",91.0416666666667,18
"769","AR0000882","MCL","Resolved",29.9583333333333,8
"770","AR0000883","MCL","Resolved",91.0416666666667,100
"771","AR0000887","MCL","Resolved",91.0416666666667,79
"772","AR0000889","MCL","Resolved",91.0416666666667,107
"773","AR0000890","MCL","Resolved",30,3
"774","AR0000932","TT","Resolved",582.958333333333,30
"775","AR0000945","MCL","Resolved",27,4
"776","AR0000951","TT","Addressed",371,97
"777","AR0000978","MCL","Resolved",91.0416666666667,44
"778","AR0000989","MCL","Resolved",30,12
"779","AR0000998","TT","Archived",30,9
"780","AR0001015","MCL","Resolved",29,3
"781","AR0001018","TT","Archived",30,24
"782","AR0001078","MCL","Resolved",91.0416666666667,33
"783","AR0001094","MCL","Resolved",29.9583333333333,10
"784","AR0001133","TT","Resolved",2928,13
"785","AR0001155","TT","Resolved",2958,35
"786","AR0001178","MCL","Resolved",29,3
"787","AR0001221","TT","Resolved",30,6
"788","AR0001227","TT","Resolved",1528,3
"789","ARN000014","TT","Resolved",2743.95833333333,10
"790","ARN000211","MCL","Resolved",30,3
"791","ARN000235","TT","Archived",30,17
"792","ARN000241","MCL","Archived",91.0416666666667,36
"793","ART000045","MCL","Resolved",91.0416666666667,22
"794","ART000083","TT","Resolved",1131,4
"795","ART000091","TT","Resolved",2592,9
"796","ART000097","MCL","Archived",30,2
"797","ART000116","MCL","Resolved",29.9583333333333,3
"798","ART000120","TT","Resolved",2227,16
"799","ART000163","TT","Resolved",1588.95833333333,3
"800","ART000215","TT","Resolved",1923,7
"801","ART000308","TT","Resolved",2318.95833333333,9
"802","ART000341","TT","Resolved",2592,6
"803","ART000350","TT","Resolved",1558,3
"804","ART000472","MCL","Resolved",30,3
"805","ART000524","TT","Resolved",2531,31
"806","ART000588","TT","Resolved",1893,3
"807","ART000751","TT","Resolved",1528,8
"808","ART000797","MCL","Archived",30,2
"809","ART000810","TT","Archived",462,1
"810","ART000811","TT","Resolved",1953.95833333333,1
"811","ART000821","TT","Resolved",30,30
"812","ART000832","TT","Resolved",1558,4
"813","ART000852","TT","Resolved",30,22
"814","ART000885","MCL","Resolved",29.9583333333333,8
"815","ART000965","TT","Resolved",1953.95833333333,2
"816","ART001038","MCL","Resolved",29,2
"817","ART001053","TT","Resolved",2258,4
"818","ART001076","TT","Resolved",29.0416666666667,10
"819","ART001080","MCL","Resolved",30,8
"820","ART001092","MCL","Archived",30,6
"821","ART001097","TT","Resolved",2288,16
"822","ART001106","MCL","Resolved",30,7
"823","AS9310751","MCL","Resolved",91.0416666666667,29
"824","AS9710601","MCL","Archived",30,1
"825","AS9721040","MCL","Archived",30,4
"826","AS9721042","MCL","Resolved",30,8
"827","AZ0401011","MCL","Resolved",30,2
"828","AZ0401022","MCL","Resolved",91.0416666666667,14
"829","AZ0401043","TT","Resolved",30,11
"830","AZ0401056","TT","Resolved",633,4
"831","AZ0401071","TT","Resolved",998,2
"832","AZ0401331","TT","Resolved",2253,6
"833","AZ0401337","TT","Resolved",1528,4
"834","AZ0401345","TT","Resolved",1398,2
"835","AZ0402006","TT","Resolved",1124,2
"836","AZ0402008","TT","Resolved",310,2
"837","AZ0402014","MCL","Resolved",29.0416666666667,2
"838","AZ0402018","TT","Resolved",1101,3
"839","AZ0402024","MCL","Resolved",30,2
"840","AZ0402027","MCL","Archived",91.0416666666667,127
"841","AZ0402029","TT","Resolved",582.958333333333,8
"842","AZ0402039","TT","Resolved",1775,1
"843","AZ0402041","TT","Resolved",240.958333333333,4
"844","AZ0402042","TT","Unaddressed",307,10
"845","AZ0402043","MCL","Resolved",91.0416666666667,26
"846","AZ0402044","TT","Resolved",1647.95833333333,15
"847","AZ0402052","TT","Resolved",1516,2
"848","AZ0402071","TT","Resolved",948.958333333333,2
"849","AZ0402073","MCL","Resolved",365,3
"850","AZ0402083","TT","Resolved",1295.95833333333,4
"851","AZ0402087","MCL","Resolved",30,2
"852","AZ0402110","TT","Resolved",277,3
"853","AZ0402124","TT","Resolved",1779,6
"854","AZ0402327","TT","Resolved",1710,2
"855","AZ0402345","TT","Resolved",299,4
"856","AZ0402360","TT","Resolved",194.958333333333,4
"857","AZ0402376","TT","Resolved",234.958333333333,3
"858","AZ0402406","TT","Resolved",1110,4
"859","AZ0403006","TT","Resolved",462,40
"860","AZ0403017","MCL","Resolved",88.9583333333333,4
"861","AZ0403018","MCL","Resolved",30,2
"862","AZ0403022","TT","Resolved",30,30
"863","AZ0403023","MCL","Resolved",30,5
"864","AZ0403024","MCL","Resolved",29,2
"865","AZ0403026","TT","Archived",91.0416666666667,6
"866","AZ0403030","MCL","Resolved",30,5
"867","AZ0403044","TT","Resolved",1039,9
"868","AZ0403080","TT","Resolved",30,30
"869","AZ0403091","TT","Resolved",1888,3
"870","AZ0403104","TT","Resolved",1748,2
"871","AZ0403299","TT","Unaddressed",394,8
"872","AZ0403315","MCL","Resolved",88.9583333333333,6
"873","AZ0403321","TT","Resolved",1411,4
"874","AZ0403360","MCL","Resolved",30,2
"875","AZ0403383","TT","Resolved",2267,7
"876","AZ0403650","TT","Resolved",432,2
"877","AZ0403702","TT","Resolved",30,13
"878","AZ0403801","TT","Resolved",1427,2
"879","AZ0404016","TT","Archived",30,3
"880","AZ0404029","MCL","Resolved",91,12
"881","AZ0404035","TT","Resolved",30,21
"882","AZ0404038","MCL","Archived",30,4
"883","AZ0404047","MCL","Resolved",30,4
"884","AZ0404049","MCL","Resolved",365,4
"885","AZ0404055","TT","Resolved",226.958333333333,3
"886","AZ0404063","TT","Resolved",309,2
"887","AZ0404096","TT","Resolved",1397,2
"888","AZ0404110","TT","Resolved",30,9
"889","AZ0404111","MCL","Resolved",91,10
"890","AZ0404114","TT","Unaddressed",1033,5
"891","AZ0404300","TT","Resolved",1109,6
"892","AZ0404315","TT","Archived",30,20
"893","AZ0404318","TT","Resolved",209.958333333333,3
"894","AZ0404348","TT","Unaddressed",1330.95833333333,2
"895","AZ0404370","TT","Resolved",293,2
"896","AZ0404372","MCL","Resolved",89.9583333333333,1
"897","AZ0405010","MCL","Resolved",91.0416666666667,4
"898","AZ0406003","TT","Archived",91.0416666666667,4
"899","AZ0407012","TT","Resolved",947.958333333333,2
"900","AZ0407016","TT","Resolved",91.0416666666667,13
"901","AZ0407021","MCL","Unaddressed",364,3
"902","AZ0407025","TT","Resolved",30,4
"903","AZ0407078","MCL","Resolved",91,6
"904","AZ0407092","TT","Resolved",2105,10
"905","AZ0407096","MCL","Resolved",91.0416666666667,4
"906","AZ0407125","MCL","Resolved",365,4
"907","AZ0407144","MCL","Resolved",364,4
"908","AZ0407178","MCL","Resolved",90,1
"909","AZ0407186","MCL","Resolved",29.0416666666667,2
"910","AZ0407286","MCL","Resolved",91.0416666666667,86
"911","AZ0407296","MCL","Resolved",91,12
"912","AZ0407410","MCL","Resolved",91.0416666666667,17
"913","AZ0407492","MCL","Resolved",365,4
"914","AZ0407525","MCL","Resolved",364,3
"915","AZ0407654","TT","Resolved",1424,2
"916","AZ0407660","MCL","Resolved",91.0416666666667,53
"917","AZ0407671","MCL","Resolved",91,10
"918","AZ0407677","MCL","Resolved",91.0416666666667,11
"919","AZ0407695","TT","Resolved",179.958333333333,1
"920","AZ0407701","MCL","Resolved",364,11
"921","AZ0407790","TT","Resolved",1923,2
"922","AZ0407902","TT","Resolved",1893,3
"923","AZ0408003","MCL","Resolved",1095,4
"924","AZ0408024","MCL","Resolved",88.9583333333333,6
"925","AZ0408026","MCL","Resolved",29,2
"926","AZ0408035","MCL","Resolved",91.0416666666667,18
"927","AZ0408039","TT","Resolved",2394.95833333333,5
"928","AZ0408057","TT","Resolved",2386.95833333333,3
"929","AZ0408066","TT","Resolved",856.958333333333,5
"930","AZ0408072","MCL","Resolved",91.0416666666667,67
"931","AZ0408077","MCL","Resolved",1095,3
"932","AZ0408082","MCL","Resolved",91.0416666666667,81
"933","AZ0408090","MCL","Resolved",364,18
"934","AZ0408129","MCL","Resolved",88.9583333333333,3
"935","AZ0408149","MCL","Resolved",91.0416666666667,48
"936","AZ0408164","TT","Resolved",1192,3
"937","AZ0408178","TT","Resolved",363,2
"938","AZ0408307","MCL","Resolved",91.0416666666667,3
"939","AZ0408354","MCL","Resolved",29,2
"940","AZ0408701","MCL","Resolved",91.0416666666667,53
"941","AZ0409000","MCL","Resolved",29.0416666666667,3
"942","AZ0409001","TT","Resolved",1362,8
"943","AZ0409020","TT","Resolved",2267,3
"944","AZ0409040","MCL","Archived",1095,49
"945","AZ0409049","TT","Resolved",243,2
"946","AZ0409088","MCL","Resolved",1095,3
"947","AZ0409091","TT","Resolved",432,2
"948","AZ0409305","MCL","Resolved",210,2
"949","AZ0409309","MCL","Resolved",29.9583333333333,2
"950","AZ0410093","MCL","Resolved",29,2
"951","AZ0410118","MCL","Resolved",91.0416666666667,36
"952","AZ0410123","TT","Resolved",1375,9
"953","AZ0410142","TT","Resolved",2524,10
"954","AZ0410144","MCL","Unaddressed",3287,19
"955","AZ0410178","MCL","Resolved",29,2
"956","AZ0410222","MCL","Resolved",30,2
"957","AZ0410281","TT","Resolved",462,4
"958","AZ0410282","TT","Resolved",947.958333333333,3
"959","AZ0410405","TT","Resolved",1344,2
"960","AZ0410414","TT","Resolved",2408.95833333333,3
"961","AZ0410445","TT","Resolved",765,2
"962","AZ0411005","MCL","Resolved",1095,3
"963","AZ0411035","TT","Resolved",2043.95833333333,50
"964","AZ0411036","MCL","Archived",91.0416666666667,12
"965","AZ0411037","TT","Unaddressed",232.958333333333,2
"966","AZ0411042","MCL","Resolved",91.0416666666667,16
"967","AZ0411045","MCL","Resolved",30,2
"968","AZ0411069","MCL","Resolved",364,6
"969","AZ0411085","MCL","Resolved",364,6
"970","AZ0411087","MCL","Resolved",91.0416666666667,74
"971","AZ0411097","MCL","Resolved",91.0416666666667,84
"972","AZ0411100","MCL","Resolved",91.0416666666667,39
"973","AZ0411111","MCL","Resolved",91.0416666666667,27
"974","AZ0411128","MCL","Resolved",365,6
"975","AZ0411129","MCL","Archived",91.0416666666667,30
"976","AZ0411131","MCL","Resolved",29,2
"977","AZ0411132","MCL","Resolved",365,14
"978","AZ0411142","MCL","Resolved",364,3
"979","AZ0411185","MCL","Resolved",91.0416666666667,6
