pwsid,total_samples,detection_share,pfas_count,concentration_sum,detection,max
KY0100064,33,.0303030303030303,1,.006800000090152,1,.0068000001
KY0100944,96,0,0,0,0,0
KY0110097,24,0,0,0,0,0
KY0120013,8,.375,3,7.309999823570251,1,4.4299998
KY0130208,8,.125,1,1.350000023841858,1,1.35
KY0130949,8,0,0,0,0,0
KY0140966,41,0,0,0,0,0
KY0150300,24,0,0,0,0,0
KY0160052,57,0,0,0,0,0
KY0170360,24,0,0,0,0,0
KY0170528,83,.0240963855421687,1,.0163000002503395,1,.0163
KY0180306,20,0,0,0,0,0
KY0200009,37,0,0,0,0,0
KY0200018,12,0,0,0,0,0
KY0210066,16,.0625,1,1.090000033378601,1,1.09
KY0210067,8,0,0,0,0,0
KY0220164,24,0,0,0,0,0
KY0220335,8,0,0,0,0,0
KY0220555,24,0,0,0,0,0
KY0230556,352,0,0,0,0,0
KY0240201,24,0,0,0,0,0
KY0240329,25,0,0,0,0,0
KY0240521,48,0,0,0,0,0
KY0250473,32,.03125,1,1.690000057220459,1,1.6900001
KY0260266,25,0,0,0,0,0
KY0260737,24,0,0,0,0,0
KY0270003,24,0,0,0,0,0
KY0300109,37,.027027027027027,1,.0049999998882413,1,.0049999999
KY0300336,65,.0615384615384615,2,6.870000004768372,1,5.02
KY0300387,74,.027027027027027,1,.0049999998882413,1,.0049999999
KY0300450,12,0,0,0,0,0
KY0300467,29,.0344827586206897,1,.0055999998003244,1,.0055999998
KY0310114,48,0,0,0,0,0
KY0330123,106,0,0,0,0,0
KY0330205,29,0,0,0,0,0
KY0340250,241,.004149377593361,1,.0035000001080334,1,.0035000001
KY0350133,111,0,0,0,0,0
KY0350134,29,0,0,0,0,0
KY0360026,32,.03125,1,1.580000042915344,1,1.58
KY0360152,8,0,0,0,0,0
KY0360358,53,0,0,0,0,0
KY0370128,82,0,0,0,0,0
KY0370143,32,.03125,1,1.350000023841858,1,1.35
KY0380149,12,0,0,0,0,0
KY0390130,16,0,0,0,0,0
KY0390444,8,0,0,0,0,0
KY0400151,188,0,0,0,0,0
KY0400233,8,.125,1,1.620000004768372,1,1.62
KY0410047,24,0,0,0,0,0
KY0410472,25,0,0,0,0,0
KY0420084,8,0,0,0,0,0
KY0420194,25,0,0,0,0,0
KY0420274,49,0,0,0,0,0
KY0420405,8,0,0,0,0,0
KY0430244,25,0,0,0,0,0
KY0430616,24,0,0,0,0,0
KY0440167,304,0,0,0,0,0
KY0440168,24,0,0,0,0,0
KY0450132,33,.0303030303030303,1,.0065000001341105,1,.0065000001
KY0450169,32,.0625,2,2.470000028610229,1,1.28
KY0450376,33,.1212121212121212,4,22.32999992370605,1,13.5
KY0450410,8,.625,5,66.6700005531311,1,23.200001
KY0450478,8,.25,2,4.899999856948853,1,2.8
KY0460182,8,0,0,0,0,0
KY0470118,48,0,0,0,0,0
KY0470175,32,.1875,6,12.97000026702881,1,4
KY0470393,53,0,0,0,0,0
KY0470440,29,0,0,0,0,0
KY0470990,40,0,0,0,0,0
KY0480028,25,0,0,0,0,0
KY0480178,24,0,0,0,0,0
KY0480262,24,0,0,0,0,0
KY0490096,8,.375,3,11.76000046730042,1,8.3500004
KY0490179,96,0,0,0,0,0
KY0500166,82,0,0,0,0,0
KY0510188,32,.0625,2,14.03000032901764,1,12.6
KY0510189,48,0,0,0,0,0
KY0510510,8,0,0,0,0,0
KY0520192,12,0,0,0,0,0
KY0530077,8,0,0,0,0,0
KY0530083,8,0,0,0,0,0
KY0540936,32,.09375,3,3.300000071525574,1,1.3200001
KY0550209,24,0,0,0,0,0
KY0560258,122,.0655737704918033,3,11.22000002861023,1,5.3600001
KY0570249,29,0,0,0,0,0
KY0570315,82,0,0,0,0,0
KY0580340,24,0,0,0,0,0
KY0590220,163,.0122699386503067,1,11.89999961853027,1,11.9
KY0600062,24,0,0,0,0,0
KY0610016,32,.0625,2,2.419999957084656,1,1.39
KY0630238,32,.0625,2,2.710000038146973,1,1.52
KY0630255,24,0,0,0,0,0
KY0630451,24,0,0,0,0,0
KY0630477,24,0,0,0,0,0
KY0630797,24,0,0,0,0,0
KY0640257,25,0,0,0,0,0
KY0670279,8,0,0,0,0,0
KY0670466,29,0,0,0,0,0
KY0680438,8,.125,1,1.399999976158142,1,1.4
KY0690203,25,0,0,0,0,0
KY0690417,8,0,0,0,0,0
KY0700243,8,0,0,0,0,0
KY0710378,29,0,0,0,0,0
KY0710951,25,0,0,0,0,0
KY0720113,29,0,0,0,0,0
KY0720933,125,.024,2,.0129000004380941,1,.0085000005
KY0730533,32,.15625,5,17.35000002384186,1,4.8899999
KY0740276,24,0,0,0,0,0
KY0760030,53,0,0,0,0,0
KY0760224,24,0,0,0,0,0
KY0760370,24,0,0,0,0,0
KY0760407,24,0,0,0,0,0
KY0760672,25,0,0,0,0,0
KY0780268,48,0,0,0,0,0
KY0790029,8,0,0,0,0,0
KY0790056,8,0,0,0,0,0
KY0790319,24,0,0,0,0,0
KY0800273,49,0,0,0,0,0
KY0810275,36,.0833333333333333,3,36.7300009727478,1,29.700001
KY0810366,95,0,0,0,0,0
KY0820041,8,.5,4,8.610000014305115,1,3.01
KY0820369,36,0,0,0,0,0
KY0831010,8,.125,1,1.110000014305115,1,1.11
KY0840180,24,0,0,0,0,0
KY0840321,48,0,0,0,0,0
KY0860150,8,0,0,0,0,0
KY0860426,24,0,0,0,0,0
KY0870298,24,0,0,0,0,0
KY0890071,8,.125,1,1.210000038146973,1,1.21
KY0890170,29,.0344827586206897,1,.0052999998442829,1,.0052999998
KY0890302,24,0,0,0,0,0
KY0890304,50,.04,1,.006800000090152,1,.0068000001
KY0900017,32,0,0,0,0,0
KY0900031,49,0,0,0,0,0
KY0900323,164,0,0,0,0,0
KY0920025,58,0,0,0,0,0
KY0920332,24,0,0,0,0,0
KY0920631,8,.125,1,1.009999990463257,1,1.01
KY0930333,41,0,0,0,0,0
KY0930481,12,0,0,0,0,0
KY0960112,58,.0344827586206897,2,.0095000001601875,1,.0051000002
KY0960126,8,.25,2,2.240000009536743,1,1.24
KY0960499,78,.0512820512820513,2,.0667299991473556,1,.058529999
KY0970184,24,0,0,0,0,0
KY0980350,32,.0625,2,2.17600005865097,1,1.1900001
KY0980575,32,0,0,0,0,0
KY1000043,50,0,0,0,0,0
KY1000124,24,0,0,0,0,0
KY1000311,24,0,0,0,0,0
KY1000362,54,0,0,0,0,0
KY1000363,24,0,0,0,0,0
KY1000403,82,0,0,0,0,0
KY1020253,54,.037037037037037,1,.0147000001743436,1,.0147
KY1020891,24,0,0,0,0,0
KY1030292,32,0,0,0,0,0
KY1030375,24,0,0,0,0,0
KY1030480,37,.0540540540540541,2,2.710000038146973,1,1.51
KY1040210,24,0,0,0,0,0
KY1040377,106,0,0,0,0,0
KY1050157,32,.125,4,11.08000004291534,1,5.46
KY1060324,96,0,0,0,0,0
KY1060394,24,0,0,0,0,0
KY1060436,50,0,0,0,0,0
KY1070144,53,0,0,0,0,0
KY1070398,25,0,0,0,0,0
KY1080425,24,0,0,0,0,0
KY1090060,26,0,0,0,0,0
KY1100944,29,0,0,0,0,0
KY1110019,24,0,0,0,0,0
KY1110054,37,0,0,0,0,0
KY1120289,8,0,0,0,0,0
KY1120431,8,0,0,0,0,0
KY1130293,8,.625,5,13.58000004291534,1,4.5
KY1130422,8,.625,5,11.37000000476837,1,4.5
KY1140038,61,0,0,0,0,0
KY1140487,24,0,0,0,0,0
KY1150415,24,0,0,0,0,0
KY1160291,82,0,0,0,0,0
KY1170995,24,0,0,0,0,0
KY1180085,24,0,0,0,0,0
KY1200411,54,0,0,0,0,0
KY1200439,24,0,0,0,0,0
LA1001002,12,0,0,0,0,0
LA1001025,12,0,0,0,0,0
LA1003006,25,0,0,0,0,0
LA1003009,111,0,0,0,0,0
LA1005030,48,0,0,0,0,0
LA1005035,92,.0869565217391304,6,10.11659995466471,1,2.7
LA1005114,18,0,0,0,0,0
LA1007001,42,.0238095238095238,1,1.399999976158142,1,1.4
LA1009004,25,0,0,0,0,0
LA1009013,50,0,0,0,0,0
LA1011001,48,0,0,0,0,0
LA1011008,72,0,0,0,0,0
LA1013023,12,0,0,0,0,0
LA1015002,25,0,0,0,0,0
LA1015004,71,0,0,0,0,0
LA1015011,191,0,0,0,0,0
LA1015018,96,0,0,0,0,0
LA1015022,53,0,0,0,0,0
LA1017006,42,.0238095238095238,1,1.100000023841858,1,1.1
LA1017014,43,.0232558139534884,1,1.700000047683716,1,1.7
LA1017026,18,0,0,0,0,0
LA1017031,42,0,0,0,0,0
LA1017037,18,0,0,0,0,0
LA1019008,50,0,0,0,0,0
LA1019029,72,0,0,0,0,0
LA1019044,24,0,0,0,0,0
LA1019051,53,0,0,0,0,0
LA1019096,24,0,0,0,0,0
LA1019114,12,0,0,0,0,0
LA1019116,12,0,0,0,0,0
LA1023001,60,0,0,0,0,0
LA1023011,58,0,0,0,0,0
LA1031007,84,0,0,0,0,0
LA1031008,18,.1666666666666667,3,3.460000097751617,1,1.7
LA1031009,18,.1666666666666667,3,3.629999935626984,1,1.8
LA1031030,18,.2777777777777778,5,6.10999995470047,1,1.8
LA1033003,48,0,0,0,0,0
LA1033005,240,0,0,0,0,0
LA1033019,240,0,0,0,0,0
LA1033030,36,0,0,0,0,0
LA1039005,12,0,0,0,0,0
LA1039013,87,0,0,0,0,0
LA1039016,29,0,0,0,0,0
LA1045002,29,0,0,0,0,0
LA1045009,12,0,0,0,0,0
LA1047002,36,.1388888888888889,5,9.899999856948853,1,2.8
LA1047005,24,0,0,0,0,0
LA1047007,12,0,0,0,0,0
LA1047009,90,.3666666666666666,7,38.60000050067902,1,11.1
LA1047030,54,0,0,0,0,0
LA1051001,78,.1666666666666667,5,6.75,1,2
LA1051003,42,0,0,0,0,0
LA1051004,42,.0952380952380952,4,5.99999988079071,1,1.8
LA1053001,12,0,0,0,0,0
LA1053003,12,0,0,0,0,0
LA1055017,48,0,0,0,0,0
LA1055196,50,0,0,0,0,0
LA1057001,48,0,0,0,0,0
LA1057003,24,0,0,0,0,0
LA1061007,24,0,0,0,0,0
LA1061017,369,0,0,0,0,0
LA1063004,48,0,0,0,0,0
LA1063017,152,0,0,0,0,0
LA1063019,54,0,0,0,0,0
LA1063022,36,0,0,0,0,0
LA1063029,72,0,0,0,0,0
LA1063035,18,0,0,0,0,0
LA1063039,114,0,0,0,0,0
LA1063087,36,0,0,0,0,0
LA1063103,78,0,0,0,0,0
LA1063115,72,0,0,0,0,0
LA1063123,54,0,0,0,0,0
LA1067003,82,0,0,0,0,0
LA1069007,46,.0217391304347826,1,.6299999952316284,1,.63
LA1069013,18,0,0,0,0,0
LA1071001,71,.0140845070422535,1,.0071999998763204,1,.0071999999
LA1071009,201,.0995024875621891,7,13.80670030973852,1,4.3000002
LA1073031,42,.0952380952380952,4,4.200000047683716,1,1.2
LA1073055,36,0,0,0,0,0
LA1073056,36,0,0,0,0,0
LA1075001,60,.1,6,10.44999986886978,1,2.8
LA1075004,18,.2222222222222222,4,5.300000071525574,1,1.7
LA1075005,36,.1111111111111111,4,8.599999904632568,1,3.0999999
LA1075006,18,.1111111111111111,2,3,1,1.5
LA1077026,116,0,0,0,0,0
LA1077043,116,0,0,0,0,0
LA1079001,331,0,0,0,0,0
LA1079004,24,0,0,0,0,0
LA1079009,25,0,0,0,0,0
LA1079010,36,0,0,0,0,0
LA1079016,108,0,0,0,0,0
LA1079017,109,0,0,0,0,0
LA1081012,18,0,0,0,0,0
LA1085016,18,.0555555555555556,1,.6700000166893005,1,.67000002
LA1085046,18,.1666666666666667,3,2.989999949932098,1,1.3
LA1085055,68,.0735294117647059,5,6.558199833147228,1,3.0999999
LA1085059,29,0,0,0,0,0
LA1087001,42,0,0,0,0,0
LA1089001,118,.0338983050847458,3,1.887800054624677,1,1.2
LA1089002,18,0,0,0,0,0
LA1093002,18,0,0,0,0,0
LA1093003,42,0,0,0,0,0
LA1093004,18,.1111111111111111,2,1.980000019073486,1,1.2
LA1093005,71,0,0,0,0,0
LA1095002,47,.0212765957446809,1,.0052000000141561,1,.0052
LA1095003,54,.0740740740740741,4,6.160000085830688,1,2.9000001
LA1097004,29,0,0,0,0,0
LA1097010,36,0,0,0,0,0
LA1097011,24,0,0,0,0,0
LA1097022,12,0,0,0,0,0
LA1099002,29,0,0,0,0,0
LA1099005,12,0,0,0,0,0
LA1099006,29,0,0,0,0,0
LA1099008,6,0,0,0,0,0
LA1099009,12,0,0,0,0,0
LA1101002,18,.2222222222222222,4,4.569999992847443,1,1.5
LA1101003,18,0,0,0,0,0
LA1101005,42,.0238095238095238,1,1.299999952316284,1,1.3
LA1101006,18,.1666666666666667,3,4.299999952316284,1,1.8
LA1101009,18,0,0,0,0,0
LA1101010,18,0,0,0,0,0
LA1101011,18,.2222222222222222,4,4.130000054836273,1,1.1
LA1103004,72,0,0,0,0,0
LA1103005,36,0,0,0,0,0
LA1103006,58,0,0,0,0,0
LA1103011,36,0,0,0,0,0
LA1103013,58,0,0,0,0,0
LA1103023,72,0,0,0,0,0
LA1103040,72,0,0,0,0,0
LA1103041,48,0,0,0,0,0
LA1103046,126,.0158730158730159,1,2.400000095367432,1,2.4000001
LA1103054,90,0,0,0,0,0
LA1103062,36,0,0,0,0,0
LA1103066,72,.125,9,25.89999997615814,1,4.3000002
LA1103069,36,0,0,0,0,0
LA1103071,36,0,0,0,0,0
LA1103072,72,0,0,0,0,0
LA1103073,84,0,0,0,0,0
LA1103077,72,0,0,0,0,0
LA1103079,60,0,0,0,0,0
LA1103088,72,0,0,0,0,0
LA1103106,144,0,0,0,0,0
LA1103108,72,0,0,0,0,0
LA1103111,54,0,0,0,0,0
LA1103131,54,0,0,0,0,0
LA1103143,108,0,0,0,0,0
LA1103149,36,0,0,0,0,0
LA1103179,36,0,0,0,0,0
LA1103184,36,0,0,0,0,0
LA1103201,72,0,0,0,0,0
LA1105001,54,0,0,0,0,0
LA1105008,90,0,0,0,0,0
LA1105009,60,0,0,0,0,0
LA1105010,134,0,0,0,0,0
LA1105019,87,0,0,0,0,0
LA1105028,25,0,0,0,0,0
LA1105081,18,0,0,0,0,0
LA1107003,18,0,0,0,0,0
LA1107004,12,0,0,0,0,0
LA1107009,71,0,0,0,0,0
LA1109001,24,0,0,0,0,0
LA1109002,53,.0188679245283019,1,.006800000090152,1,.0068000001
LA1113001,12,0,0,0,0,0
LA1113031,29,0,0,0,0,0
LA1113032,29,0,0,0,0,0
LA1113034,91,0,0,0,0,0
LA1115065,58,0,0,0,0,0
LA1115117,116,0,0,0,0,0
LA1117001,72,0,0,0,0,0
LA1117025,87,0,0,0,0,0
LA1119015,12,0,0,0,0,0
LA1119021,24,0,0,0,0,0
LA1119023,74,0,0,0,0,0
LA1121008,125,0,0,0,0,0
LA1121018,36,0,0,0,0,0
LA1125005,29,0,0,0,0,0
LA2033025,25,0,0,0,0,0
LA2105049,18,0,0,0,0,0
MA1004000,89,0,0,0,0,0
MA1004001,54,.0185185185185185,1,1.700000047683716,1,1.7
MA1005000,24,0,0,0,0,0
MA1005001,18,0,0,0,0,0
MA1008000,288,.0277777777777778,5,4.110000014305115,1,1.7
MA1013000,72,0,0,0,0,0
MA1013001,36,0,0,0,0,0
MA1013002,18,0,0,0,0,0
MA1013004,18,0,0,0,0,0
MA1015000,195,.2051282051282051,7,15.64000022411346,1,6.8000002
MA1015001,36,.1666666666666667,5,6.99099987745285,1,3.05
MA1022004,38,.3684210526315789,7,15.14199990034103,1,5.25
MA1022006,36,0,0,0,0,0
MA1022009,18,0,0,0,0,0
MA1022010,18,.0555555555555556,1,.4300000071525574,1,.43000001
MA1022011,54,.1851851851851852,4,4.020000040531158,1,2
MA1022013,18,0,0,0,0,0
MA1022015,72,0,0,0,0,0
MA1022017,108,.0185185185185185,2,1.779999971389771,1,1
MA1022019,36,0,0,0,0,0
MA1022020,18,0,0,0,0,0
MA1022021,36,.0277777777777778,1,.5400000214576721,1,.54000002
MA1022026,234,.1965811965811966,8,42.17999994754791,1,33
MA1022028,18,0,0,0,0,0
MA1022029,18,0,0,0,0,0
MA1022030,36,0,0,0,0,0
MA1022031,6,.6666666666666666,4,4.5,1,1.9
MA1022032,18,.3333333333333333,6,18.65999990701675,1,7.5999999
MA1022033,35,.0571428571428571,2,1.785999953746796,1,1.3099999
MA1022034,68,.3823529411764706,7,36.16200065612793,1,20.700001
MA1022035,18,.1666666666666667,3,2.60999995470047,1,.95999998
MA1024000,194,.1237113402061856,6,10.90799981355667,1,3.3599999
MA1024001,102,.3137254901960784,6,23.72999978065491,1,6.7199998
MA1024002,54,.2962962962962963,6,12.56099992990494,1,3.96
MA1024006,36,0,0,0,0,0
MA1024009,72,0,0,0,0,0
MA1024011,72,.0555555555555556,2,2.070000052452087,1,1.7
MA1024012,72,.0694444444444444,2,1.339999973773956,1,.94999999
MA1024013,90,.1222222222222222,3,3.600000023841858,1,1.98
MA1024015,90,.2333333333333333,5,8.190000176429749,1,2.7
MA1024022,18,0,0,0,0,0
MA1029000,178,.0337078651685393,1,.5299999713897705,1,.52999997
MA1033000,70,.0428571428571429,3,1.919999957084656,1,.75
MA1043001,180,.0222222222222222,2,1.139999985694885,1,.58999997
MA1043002,72,.1527777777777778,5,5.617999970912933,1,1.91
MA1043011,36,0,0,0,0,0
MA1043014,72,0,0,0,0,0
MA1043015,18,0,0,0,0,0
MA1043017,18,.0555555555555556,1,1.299999952316284,1,1.3
MA1043018,36,.1944444444444444,4,3.948000073432922,1,1.48
MA1043019,36,0,0,0,0,0
MA1043020,18,0,0,0,0,0
MA1043025,54,0,0,0,0,0
MA1043026,18,0,0,0,0,0
MA1043027,37,0,0,0,0,0
MA1043028,18,0,0,0,0,0
MA1043029,36,0,0,0,0,0
MA1047000,36,0,0,0,0,0
MA1053004,36,0,0,0,0,0
MA1053007,36,0,0,0,0,0
MA1053011,14,0,0,0,0,0
MA1053014,18,0,0,0,0,0
MA1053015,18,0,0,0,0,0
MA1053016,18,0,0,0,0,0
MA1053021,18,0,0,0,0,0
MA1053023,28,.0714285714285714,2,2.600000023841858,1,1.4
MA1053024,36,0,0,0,0,0
MA1053026,18,0,0,0,0,0
MA1053027,36,0,0,0,0,0
MA1053028,54,0,0,0,0,0
MA1053029,36,0,0,0,0,0
MA1053030,36,.0833333333333333,3,1.629999965429306,1,.70999998
MA1053031,18,0,0,0,0,0
MA1053032,18,.0555555555555556,1,2,1,2
MA1053033,72,.0138888888888889,1,.3799999952316284,1,.38
MA1053034,18,.0555555555555556,1,.4900000095367432,1,.49000001
MA1058000,72,.25,6,5.119999945163727,1,1.4
MA1058001,108,0,0,0,0,0
MA1058002,72,0,0,0,0,0
MA1058009,36,.1666666666666667,6,16.25999999046326,1,6.0999999
MA1058011,18,.1111111111111111,2,1.019999980926514,1,.51999998
MA1059000,54,0,0,0,0,0
MA1059012,35,.0571428571428571,1,1.600000023841858,1,1.6
MA1060004,36,0,0,0,0,0
MA1060005,18,0,0,0,0,0
MA1060006,54,.2407407407407407,6,13.6000000834465,1,3.9000001
MA1060008,18,.2222222222222222,4,7.120000064373016,1,2.2
MA1061000,24,0,0,0,0,0
MA1063003,72,0,0,0,0,0
MA1063005,36,.3333333333333333,6,841.5999999046326,1,610
MA1063008,72,.0138888888888889,1,.4900000095367432,1,.49000001
MA1063009,36,0,0,0,0,0
MA1066000,36,0,0,0,0,0
MA1066001,36,0,0,0,0,0
MA1066004,36,0,0,0,0,0
MA1066005,36,.1111111111111111,2,1.379999995231628,1,.87
MA1068003,36,.1111111111111111,2,2.400000095367432,1,1.2
MA1068005,18,0,0,0,0,0
MA1068006,54,0,0,0,0,0
MA1069001,52,.0769230769230769,2,1.099999994039536,1,.62
MA1069002,90,0,0,0,0,0
MA1069003,108,.0925925925925926,2,1.780000030994415,1,1.1
MA1069007,72,.0138888888888889,1,.9100000262260437,1,.91000003
MA1069009,42,0,0,0,0,0
MA1069010,18,0,0,0,0,0
MA1070000,90,.0333333333333333,1,.9700000286102295,1,.97000003
MA1074000,72,.0138888888888889,1,.5170000195503235,1,.51700002
MA1074001,115,0,0,0,0,0
MA1074002,18,0,0,0,0,0
MA1074005,144,0,0,0,0,0
MA1074008,18,0,0,0,0,0
MA1085000,24,0,0,0,0,0
MA1087000,534,.0187265917602996,2,1.509999990463257,1,.94999999
MA1090000,108,0,0,0,0,0
MA1090008,36,0,0,0,0,0
MA1090012,36,.1111111111111111,2,1.820000052452087,1,1.2
MA1090014,36,.1666666666666667,3,3.879999995231628,1,2
MA1090018,72,.3888888888888889,7,103.9899999499321,1,48
MA1091000,90,0,0,0,0,0
MA1091003,54,.0185185185185185,1,.800000011920929,1,.80000001
MA1091004,18,.2222222222222222,4,3.259999990463257,1,1
MA1091005,72,.1666666666666667,4,3.420000016689301,1,1.4
MA1091007,36,.2222222222222222,4,7.290000081062317,1,2.4000001
MA1091011,18,.1666666666666667,3,2.499000012874603,1,1.02
MA1091014,18,0,0,0,0,0
MA1091016,36,.1666666666666667,3,23.10000002384186,1,20
MA1098004,72,0,0,0,0,0
MA1098005,36,.2777777777777778,5,8.770000278949738,1,4.3000002
MA1098009,18,.0555555555555556,1,.4399999976158142,1,.44
MA1106002,286,.1958041958041958,5,30.13000005483627,1,18
MA1106004,90,.0444444444444444,2,.6860000193119049,1,.39700001
MA1106006,36,0,0,0,0,0
MA1108004,18,0,0,0,0,0
MA1108007,18,0,0,0,0,0
MA1108008,36,0,0,0,0,0
MA1108009,108,.0092592592592593,1,.4000000059604645,1,.40000001
MA1108010,36,0,0,0,0,0
MA1108014,36,0,0,0,0,0
MA1111000,176,.2215909090909091,6,10.19599992036819,1,2.6199999
MA1111001,158,.2594936708860759,6,12.51900011301041,1,4.9200001
MA1111002,54,0,0,0,0,0
MA1111003,180,.1,6,8.530999958515167,1,2.5799999
MA1111006,64,0,0,0,0,0
MA1111009,17,0,0,0,0,0
MA1111013,18,.2222222222222222,4,5.590000033378601,1,1.79
MA1111015,18,0,0,0,0,0
MA1111020,72,.3333333333333333,6,47.70000028610229,1,14
MA1111025,36,0,0,0,0,0
MA1111027,36,0,0,0,0,0
MA1111028,18,0,0,0,0,0
MA1111029,36,.0833333333333333,2,1.269999980926514,1,.68000001
MA1111031,18,0,0,0,0,0
MA1111032,36,.2777777777777778,5,10.50000011920929,1,5
MA1111033,36,0,0,0,0,0
MA1111035,18,0,0,0,0,0
MA1111036,18,0,0,0,0,0
MA1111037,36,0,0,0,0,0
MA1111038,54,.0185185185185185,1,.5099999904632568,1,.50999999
MA1111039,36,.0555555555555556,1,.8519999980926514,1,.852
MA1111040,54,0,0,0,0,0
MA1111041,90,.0333333333333333,3,4.889999985694885,1,3.3
MA1111042,18,.1666666666666667,3,2.050000011920929,1,.80000001
MA1111043,36,.0277777777777778,1,.6700000166893005,1,.67000002
MA1111044,18,.0555555555555556,1,.6100000143051147,1,.61000001
MA1112000,36,0,0,0,0,0
MA1112002,18,0,0,0,0,0
MA1112003,36,.1388888888888889,4,5.910000026226044,1,3.5
MA1112006,72,0,0,0,0,0
MA1112008,18,.0555555555555556,1,.6000000238418579,1,.60000002
MA1112009,18,0,0,0,0,0
MA1112010,18,0,0,0,0,0
MA1113000,72,.0555555555555556,2,1.910000026226044,1,1.1
MA1113003,72,.125,4,4.890000104904175,1,1.7
MA1113006,72,.0138888888888889,1,.6000000238418579,1,.60000002
MA1113013,162,.0061728395061728,1,.4099999964237213,1,.41
MA1113015,18,.1111111111111111,2,1.110000014305115,1,.74000001
MA1113016,70,0,0,0,0,0
MA1113017,108,0,0,0,0,0
MA1113028,36,0,0,0,0,0
MA1113030,18,.0555555555555556,1,.6600000262260437,1,.66000003
MA1114000,324,.0617283950617284,7,13.14299982786179,1,5.1599998
MA1117002,246,0,0,0,0,0
MA1117006,18,0,0,0,0,0
MA1120001,144,.2013888888888889,5,4.53999987244606,1,1.4
MA1120002,54,0,0,0,0,0
MA1120004,42,.4285714285714285,6,12.54999995231628,1,3.8
MA1120006,160,.3375,6,17.11999976634979,1,5.9699998
MA1120008,54,0,0,0,0,0
MA1120011,54,0,0,0,0,0
MA1120015,162,.1419753086419753,5,10.90000009536743,1,6.3000002
MA1120017,36,.3888888888888889,7,22.15000009536743,1,7.0999999
MA1120020,18,.2222222222222222,4,3.855000078678131,1,1.24
MA1120021,18,.1111111111111111,2,2.299999952316284,1,1.5599999
MA1120022,86,.313953488372093,6,9.590000033378601,1,2.9200001
MA1120023,72,0,0,0,0,0
MA1120024,18,.2777777777777778,5,5.710000097751617,1,1.6
MA1120026,36,.3055555555555556,6,13.49999988079071,1,5.1999998
MA1120027,18,0,0,0,0,0
MA1120030,36,.4166666666666667,8,32.60000002384186,1,9.3999996
MA1120033,72,0,0,0,0,0
MA1120034,18,0,0,0,0,0
MA1121002,90,0,0,0,0,0
MA1121004,179,.0055865921787709,1,.5899999737739563,1,.58999997
MA1121005,18,0,0,0,0,0
MA1121009,72,0,0,0,0,0
MA1121010,72,.2916666666666667,6,10.3400000333786,1,3.4000001
MA1121011,71,0,0,0,0,0
MA1121013,18,0,0,0,0,0
MA1121015,18,.0555555555555556,1,.3039999902248383,1,.30399999
MA1124000,90,.1666666666666667,5,7.847999930381775,1,2.77
MA1124001,90,0,0,0,0,0
MA1124002,108,.0092592592592593,1,.671999990940094,1,.67199999
MA1124003,126,.2142857142857143,5,8.315999984741211,1,2.97
MA1124008,36,0,0,0,0,0
MA1124012,36,0,0,0,0,0
MA1127000,408,.196078431372549,6,40.82000005245209,1,27
MA1129003,18,0,0,0,0,0
MA1130002,18,0,0,0,0,0
MA1130003,36,0,0,0,0,0
MA1130004,18,0,0,0,0,0
MA1132000,24,.0416666666666667,1,1.100000023841858,1,1.1
MA1132002,178,.0786516853932584,3,1.920000016689301,1,.68000001
MA1132006,54,0,0,0,0,0
MA1132008,144,.1875,5,4.849999904632568,1,1.8
MA1132009,71,.028169014084507,2,2.699999928474426,1,1.4
MA1132011,18,0,0,0,0,0
MA1132013,36,0,0,0,0,0
MA1132014,18,0,0,0,0,0
MA1135001,18,.1111111111111111,2,2.460000038146973,1,1.6
MA1135003,36,0,0,0,0,0
MA1135007,18,0,0,0,0,0
MA1135011,18,.3333333333333333,6,56.89999985694885,1,29
MA1135013,18,0,0,0,0,0
MA1137000,132,.0681818181818182,3,1.679999977350235,1,.74000001
MA1137003,18,0,0,0,0,0
MA1143000,54,0,0,0,0,0
MA1143002,18,0,0,0,0,0
MA1143003,36,0,0,0,0,0
MA1143006,18,0,0,0,0,0
MA1143007,18,0,0,0,0,0
MA1143008,18,0,0,0,0,0
MA1143011,35,0,0,0,0,0
MA1143013,18,.1666666666666667,3,2.35999995470047,1,1.3
MA1143014,18,.1111111111111111,2,1.68000003695488,1,1.2
MA1148000,576,.2743055555555556,7,326.0799998641014,1,270
MA1148001,72,.0694444444444444,4,2.079999983310699,1,.75
MA1148008,162,0,0,0,0,0
MA1148014,36,0,0,0,0,0
MA1148016,18,0,0,0,0,0
MA1148018,18,0,0,0,0,0
MA1148019,36,.1944444444444444,4,3.67999991774559,1,1.4
MA1148020,18,0,0,0,0,0
MA1148022,18,0,0,0,0,0
MA1150000,108,.0648148148148148,3,1.520000010728836,1,.60000002
MA1150003,36,0,0,0,0,0
MA1152000,72,0,0,0,0,0
MA1152010,18,0,0,0,0,0
MA1154000,18,0,0,0,0,0
MA1154001,154,.448051948051948,16,35.55999934673309,1,3.6099999
MA1154003,18,0,0,0,0,0
MA1154004,36,.0277777777777778,1,.4900000095367432,1,.49000001
MA1159000,24,0,0,0,0,0
MA1159001,18,0,0,0,0,0
MA1159002,18,0,0,0,0,0
MA1161002,36,.3333333333333333,6,12.6800000667572,1,4.0999999
MA1161004,54,0,0,0,0,0
MA1161005,18,0,0,0,0,0
